xvalue,counts
1,8439
2,9437
3,2146
4,908
5,463
6,287
7,196
8,155
9,120
10,111
11,73
12,72
13,59
14,46
15,40
16,30
17,31
18,36
19,37
20,28
21,15
22,24
23,24
24,18
25,10
26,14
27,7
28,7
29,12
30,5
31,9
32,10
33,9
34,12
35,11
36,7
37,4
38,8
39,5
40,9
41,6
42,7
43,4
44,6
45,4
46,4
47,3
48,3
49,2
50,5
51,6
52,2
53,2
54,2
55,1
56,2
57,1
58,2
59,1
60,4
63,3
64,3
65,1
67,3
68,3
69,2
70,3
71,3
73,1
74,1
75,1
76,5
77,2
78,2
79,1
80,1
81,1
82,5
85,1
86,1
87,1
90,2
92,2
93,2
94,2
95,2
96,1
97,2
101,2
104,1
107,1
110,1
116,1
117,2
118,1
124,1
125,1
127,1
134,1
135,1
136,1
138,1
141,1
143,1
144,1
146,1
159,1
163,1
164,1
166,1
175,1
181,1
185,1
188,1
192,2
195,1
197,1
208,1
227,1
232,1
237,1
248,1
269,1
281,1
282,1
295,1
298,1
307,1
308,1
323,1
353,1
363,1
373,1
410,1
420,1
425,1
452,1
481,1
483,1
512,1
520,1
527,1
545,1
551,1
639,1
695,1
792,1
1222,1
1272,1
1491,1
1703,1
2017,1
2380,1
