xvalue,counts
1,7263
2,8789
3,1911
4,790
5,458
6,256
7,196
8,149
9,88
10,69
11,73
12,62
13,58
14,49
15,32
16,29
17,30
18,19
19,24
20,17
21,13
22,18
23,17
24,16
25,17
26,12
27,9
28,10
29,7
30,12
31,11
32,5
33,10
34,6
35,4
36,6
37,12
38,3
39,10
40,5
41,4
42,7
43,1
44,5
45,4
46,4
47,2
48,2
49,1
50,2
51,5
52,5
53,2
55,1
56,1
57,2
59,2
60,2
61,3
62,2
63,3
65,1
67,3
68,1
69,2
70,1
71,3
72,4
73,1
74,2
76,1
77,3
81,1
82,4
83,1
85,3
86,1
87,1
88,3
89,2
91,2
92,1
94,2
95,1
96,1
100,1
102,1
103,1
107,1
108,1
113,1
114,1
124,1
127,1
131,2
132,2
134,1
135,2
148,1
151,1
153,1
154,1
159,1
162,2
166,1
168,1
177,1
194,1
207,1
211,1
244,1
248,1
250,1
273,1
280,1
292,1
301,1
303,1
308,1
316,1
323,1
328,1
345,1
346,1
370,1
407,1
435,1
440,1
443,1
457,1
499,1
557,1
567,1
571,1
600,1
691,1
1132,1
1133,1
1252,1
1733,1
1990,1
2369,1
