xvalue,counts
2,6039
4,7344
6,1595
8,622
10,358
12,237
14,164
16,122
18,99
20,68
22,63
24,54
26,48
28,32
30,18
32,32
34,32
36,15
38,22
40,22
42,15
44,15
46,16
48,7
50,7
52,11
54,14
56,8
58,11
60,8
62,3
64,10
66,11
68,7
70,9
72,3
74,4
76,11
78,2
80,5
82,6
84,4
86,1
88,6
92,2
94,1
96,4
100,3
104,3
108,3
110,1
112,3
118,2
120,3
122,2
126,3
128,3
130,1
134,1
136,2
138,2
140,2
142,3
146,3
148,1
150,4
152,1
154,3
156,2
162,3
164,1
168,1
172,1
176,1
180,2
186,2
190,3
208,1
212,1
216,1
220,1
222,1
226,1
236,1
238,1
244,1
254,1
260,1
264,1
268,1
272,1
276,1
328,1
372,1
398,1
420,1
430,1
440,1
446,1
448,1
454,1
462,1
464,1
466,2
478,1
486,1
492,1
526,1
548,1
574,1
576,2
580,1
732,1
750,1
790,1
812,1
868,1
906,1
946,1
986,1
994,1
1156,1
1206,1
1218,1
2100,1
2170,1
3436,1
3494,1
4676,1
