xvalue,counts
1,10021
2,10492
3,2531
4,1022
5,533
6,288
7,219
8,137
9,135
10,128
11,75
12,77
13,61
14,51
15,32
16,38
17,28
18,34
19,31
20,25
21,20
22,15
23,15
24,15
25,15
26,13
27,16
28,6
29,11
30,8
31,10
32,9
33,6
34,7
35,12
36,6
37,8
38,8
39,6
40,11
41,9
42,5
43,7
44,3
45,7
46,2
47,4
48,1
49,5
50,2
51,6
52,4
53,5
54,3
55,4
56,3
57,4
58,3
59,3
60,2
61,1
62,6
64,2
65,2
66,1
67,5
68,2
69,3
70,1
72,1
76,2
77,1
78,1
79,2
81,1
82,1
83,2
84,1
85,1
86,1
87,1
88,3
89,2
90,1
92,2
93,1
94,1
97,1
98,1
99,1
100,2
103,1
104,2
106,2
107,2
109,1
112,1
114,1
122,1
123,1
124,1
126,1
127,1
135,1
136,2
139,1
140,1
142,1
153,1
155,2
156,2
168,2
171,3
174,1
184,1
190,1
194,1
198,1
204,1
212,1
213,2
266,1
293,1
304,1
312,1
348,1
365,1
376,1
380,1
438,1
453,1
460,1
464,1
477,1
525,1
563,1
630,1
877,1
960,1
1241,1
1611,1
1654,1
1668,1
2028,1
2606,1
