xvalue,counts
1,8960
2,9919
3,2264
4,945
5,492
6,314
7,227
8,155
9,139
10,114
11,96
12,61
13,54
14,64
15,44
16,37
17,29
18,31
19,28
20,26
21,27
22,32
23,14
24,18
25,13
26,9
27,13
28,8
29,15
30,13
31,7
32,8
33,7
34,6
35,9
36,11
37,10
38,6
39,12
40,8
41,4
42,3
43,8
44,10
45,4
46,3
47,6
48,1
49,3
50,1
51,1
52,3
53,3
54,4
55,2
56,5
57,4
58,2
59,4
60,2
61,3
62,2
63,2
64,1
65,5
66,2
67,1
68,3
69,1
70,3
71,1
72,1
74,2
75,2
76,1
78,1
79,2
80,2
81,1
82,3
84,2
86,1
87,1
89,2
90,2
91,2
92,5
93,2
94,3
95,1
97,2
98,1
103,1
105,1
106,1
107,1
110,1
111,1
113,1
118,1
125,1
127,1
130,1
131,3
132,1
133,1
137,2
138,1
143,1
145,1
146,2
159,1
161,1
163,1
164,1
168,1
174,1
180,1
188,1
194,1
195,1
197,1
204,1
210,1
213,1
214,1
215,1
231,1
255,1
259,1
280,1
290,1
299,1
307,1
309,1
321,1
360,1
371,1
380,1
395,2
401,1
446,1
457,1
464,1
467,1
493,1
499,1
519,1
537,1
548,1
592,1
662,1
853,1
878,1
1255,1
1335,1
1609,1
1700,1
2047,1
2347,1
