xvalue,counts
1,9295
2,10166
3,2430
4,968
5,538
6,306
7,230
8,164
9,138
10,114
11,106
12,69
13,59
14,48
15,44
16,56
17,44
18,30
19,23
20,22
21,21
22,23
23,22
24,19
25,16
26,16
27,10
28,13
29,12
30,10
31,9
32,10
33,4
34,7
35,13
36,9
37,9
38,4
39,7
40,8
41,10
42,7
43,8
44,5
45,5
46,5
47,4
48,2
49,3
50,5
51,3
52,2
53,1
54,4
55,4
56,5
57,2
58,7
60,1
61,3
62,2
63,1
64,1
65,5
66,2
67,2
69,3
70,3
71,3
72,3
73,2
74,1
76,2
77,1
81,1
82,2
83,1
85,2
87,3
88,2
89,1
90,1
91,5
92,1
93,1
95,2
96,2
97,3
98,2
102,1
103,1
105,2
106,1
107,1
110,1
113,1
121,1
122,1
123,1
126,1
127,2
128,1
130,1
132,1
139,1
142,2
145,1
147,1
148,1
152,1
163,2
165,1
167,1
175,1
176,1
179,1
181,1
182,1
185,1
186,1
187,1
191,1
193,1
200,1
204,1
208,1
211,1
217,1
243,1
259,1
290,1
298,1
304,1
308,1
311,1
315,1
326,1
370,1
385,1
388,1
400,1
404,1
420,1
428,1
455,1
459,1
480,1
507,1
512,2
523,1
617,1
705,1
886,1
937,1
1269,1
1373,1
1686,1
1709,1
2082,1
2633,1
