xvalue,counts
2,6622
4,7982
6,1796
8,722
10,399
12,234
14,183
16,131
18,86
20,79
22,55
24,54
26,47
28,40
30,35
32,33
34,17
36,26
38,19
40,15
42,18
44,14
46,15
48,12
50,12
52,10
54,15
56,10
58,9
60,8
62,9
64,7
66,8
68,5
70,5
72,5
74,8
76,7
78,4
80,9
82,7
84,5
86,2
88,2
90,7
94,2
96,2
98,1
100,4
102,1
104,5
106,1
110,2
112,2
114,1
116,1
124,1
126,3
128,3
130,1
134,2
142,3
144,2
146,3
148,3
150,4
154,2
156,3
160,1
162,2
166,1
168,1
170,1
172,1
174,1
176,3
186,1
188,2
190,1
194,1
198,1
202,1
208,2
214,1
220,1
232,1
244,1
246,1
250,1
256,1
260,1
264,1
274,1
286,1
290,1
292,1
294,1
302,1
364,1
372,1
398,1
444,1
470,1
488,1
496,1
520,1
526,1
536,1
554,1
558,3
582,1
596,1
600,1
618,1
788,1
794,1
806,1
816,1
836,1
884,1
988,1
1066,1
1100,1
1142,1
1184,1
1246,1
1512,1
2214,1
2400,1
3428,1
3834,1
4664,1
