xvalue,counts
1,208
2,11766
3,8948
4,13072
5,10439
6,11891
7,9952
8,10643
9,9232
10,9381
11,21386
12,25095
13,25983
14,25086
15,23610
16,22260
17,20423
18,18573
19,16561
20,14595
21,12424
22,10511
23,8994
24,7554
25,6484
26,5321
27,4648
28,3888
29,3513
30,3052
31,2574
32,2191
33,1937
34,1718
35,1491
36,1427
37,1238
38,1054
39,889
40,877
41,812
42,715
43,655
44,623
45,567
46,500
47,468
48,385
49,404
50,373
51,323
52,341
53,271
54,253
55,242
56,255
57,250
58,195
59,218
60,180
61,159
62,168
63,153
64,148
65,148
66,129
67,128
68,107
69,143
70,112
71,92
72,98
73,104
74,89
75,83
76,76
77,70
78,69
79,71
80,74
81,63
82,64
83,74
84,50
85,50
86,49
87,43
88,41
89,58
90,42
91,55
92,39
93,39
94,47
95,41
96,38
97,36
98,37
99,27
100,34
101,21
102,35
103,37
104,27
105,27
106,15
107,23
108,14
109,17
110,19
111,19
112,19
113,16
114,21
115,14
116,24
117,13
118,14
119,15
120,27
121,13
122,25
123,18
124,10
125,17
126,18
127,12
128,13
129,12
130,19
131,10
132,10
133,8
134,10
135,13
136,9
137,11
138,9
139,16
140,10
141,9
142,12
143,9
144,9
145,8
146,14
147,11
148,9
149,6
150,5
151,7
152,12
153,11
154,14
155,10
156,7
157,6
158,6
159,9
160,8
161,9
162,7
163,11
164,8
165,9
166,7
167,6
168,2
169,7
170,4
171,4
172,8
173,5
174,5
175,3
176,6
177,6
178,8
179,5
180,5
181,2
182,3
183,2
184,6
185,8
186,3
187,3
189,3
190,8
191,2
192,4
193,2
194,3
195,2
196,2
197,2
198,4
199,1
200,4
201,5
202,2
203,8
204,5
205,3
206,4
207,4
208,2
209,1
210,2
211,3
212,5
213,2
214,3
215,1
216,1
217,3
218,3
220,4
221,1
223,4
224,2
225,2
226,1
227,3
228,4
229,2
230,1
231,1
232,7
233,1
234,1
235,1
236,2
237,3
238,4
239,3
241,2
242,4
243,6
245,3
247,1
248,3
251,1
252,3
253,2
256,2
257,1
258,1
259,1
260,3
262,3
263,1
265,3
266,1
268,3
269,1
270,1
273,2
274,2
275,2
276,3
277,1
280,1
281,1
285,2
286,2
287,1
288,1
289,3
291,1
292,1
293,1
295,1
296,3
297,1
298,1
300,2
301,1
303,1
306,2
307,1
310,1
311,1
312,1
314,1
315,1
318,3
322,2
324,2
326,1
331,2
333,2
334,1
337,1
341,1
343,1
349,1
351,3
352,2
355,2
357,1
359,3
368,1
369,1
370,2
374,1
375,1
376,3
379,2
380,1
382,1
384,1
394,1
397,1
403,1
414,1
418,1
419,1
421,1
424,1
436,1
442,1
451,1
460,1
470,1
482,1
490,1
492,2
493,1
497,1
499,1
503,1
507,1
539,2
566,1
572,1
574,1
582,1
591,1
598,1
632,1
667,1
719,1
731,1
796,1
813,1
866,1
1184,1
1522,1
2291,1
2497,1
2761,1
