xvalue,counts
2,6419
4,7806
6,1780
8,654
10,413
12,250
14,179
16,119
18,86
20,77
22,85
24,44
26,55
28,35
30,33
32,29
34,21
36,33
38,17
40,16
42,25
44,19
46,16
48,9
50,16
52,13
54,9
56,8
58,9
60,5
62,5
64,9
66,9
68,8
70,6
72,4
74,5
76,9
78,7
80,7
82,5
84,5
86,2
88,5
90,3
92,1
94,2
96,3
98,3
100,2
102,1
104,3
106,2
108,2
110,1
112,2
114,1
116,1
118,1
122,2
124,3
128,2
130,1
132,1
134,3
136,1
138,1
140,1
144,4
146,2
148,2
150,2
152,2
154,3
158,2
160,3
162,2
164,1
168,1
170,2
172,1
178,1
180,3
182,1
184,1
192,1
198,1
206,3
210,1
214,1
220,1
234,1
244,1
246,1
256,1
260,1
266,2
274,1
276,1
280,1
286,1
298,1
304,1
358,1
362,1
404,1
450,1
466,1
492,1
508,1
514,1
522,1
524,1
530,1
546,1
548,1
558,1
564,2
582,1
592,1
702,1
768,1
790,1
792,2
802,1
830,1
964,1
1030,1
1064,1
1068,1
1178,1
1226,1
1254,1
1368,1
2170,1
2396,1
3408,1
3828,1
4656,1
