xvalue,counts
1,8334
2,9237
3,2055
4,844
5,420
6,228
7,176
8,142
9,116
10,91
11,63
12,52
13,43
14,41
15,30
16,26
17,33
18,23
19,17
20,20
21,13
22,17
23,11
24,14
25,12
26,9
27,8
28,11
29,10
30,10
31,9
32,13
33,5
34,10
35,5
36,7
37,7
38,7
39,8
40,4
41,8
42,1
43,6
44,6
45,4
46,1
47,6
48,1
49,4
50,4
51,3
52,4
55,3
56,1
58,5
59,1
60,1
61,3
63,5
64,3
65,2
66,1
67,1
68,3
69,2
70,1
72,2
73,1
75,2
76,1
77,2
78,4
79,2
80,3
82,2
83,2
85,2
86,1
90,1
91,1
92,2
93,2
94,1
98,1
106,2
111,1
116,1
119,1
121,1
127,1
133,1
135,2
136,1
138,1
141,1
145,1
148,1
166,1
169,1
170,3
171,1
173,2
184,1
193,1
208,1
223,1
230,1
254,1
260,1
280,1
289,1
294,1
354,1
356,1
388,1
406,1
423,1
426,1
445,1
473,1
609,1
611,1
713,1
1142,1
1239,1
1348,1
1657,1
1973,1
2320,1
