xvalue,counts
1,9099
2,10064
3,2309
4,920
5,501
6,253
7,215
8,153
9,132
10,93
11,74
12,74
13,54
14,40
15,37
16,35
17,23
18,21
19,22
20,24
21,19
22,16
23,21
24,13
25,13
26,13
27,6
28,12
29,12
30,7
31,9
32,6
33,8
34,9
35,11
36,9
37,5
38,7
39,7
40,9
41,5
42,7
43,8
44,9
45,6
46,2
47,2
48,4
49,3
50,1
51,2
52,6
53,3
54,1
55,4
56,6
58,2
59,3
60,2
61,2
62,3
63,2
65,3
66,2
67,5
68,1
69,5
71,1
72,1
73,1
74,3
75,1
78,1
79,1
80,3
81,1
82,2
83,1
85,1
87,1
88,2
89,2
90,1
91,2
92,1
94,1
96,3
97,2
98,2
99,1
102,1
104,1
111,1
113,1
114,1
115,1
116,1
117,1
120,1
127,1
133,2
134,1
136,2
139,2
144,1
146,1
147,1
155,1
161,1
173,1
178,1
182,1
183,1
185,1
187,1
193,1
203,1
216,1
221,1
247,1
271,1
286,1
306,1
308,1
321,1
342,1
384,1
403,1
429,1
441,1
444,1
486,1
490,1
519,1
629,1
794,1
845,1
1227,1
1312,1
1595,1
1677,1
2032,1
2540,1
