xvalue,counts
1,5857
2,7096
3,1527
4,593
5,339
6,209
7,170
8,101
9,92
10,70
11,65
12,54
13,33
14,30
15,24
16,27
17,22
18,22
19,16
20,17
21,16
22,9
23,18
24,13
25,10
26,10
27,11
28,4
29,7
30,7
31,7
32,8
33,9
34,6
35,7
36,2
37,5
38,2
39,4
40,4
41,3
42,6
43,6
44,2
45,1
46,3
47,4
50,2
51,3
52,2
53,1
54,2
55,1
57,1
59,1
60,1
62,1
63,2
64,1
65,6
66,1
67,1
68,2
69,2
70,1
71,2
72,3
74,2
75,4
76,1
77,1
79,1
81,1
84,3
87,1
89,1
92,2
97,2
98,2
99,1
106,1
108,1
111,1
113,1
117,1
118,1
129,2
132,1
134,1
138,1
155,1
164,1
169,1
177,1
184,1
190,1
193,1
201,2
210,1
211,1
217,1
220,1
221,1
222,1
229,1
248,1
258,2
262,1
269,1
277,1
334,1
379,1
404,1
422,1
439,1
445,1
503,1
518,1
588,1
593,1
651,1
1015,1
1029,1
1670,1
1728,1
2356,1
