xvalue,counts
1,9045
2,9971
3,2311
4,914
5,477
6,271
7,217
8,127
9,129
10,103
11,71
12,62
13,59
14,49
15,31
16,36
17,26
18,20
19,21
20,21
21,27
22,14
23,16
24,9
25,12
26,8
27,8
28,13
29,13
30,9
31,7
32,12
33,8
34,8
35,9
36,6
37,8
38,4
39,10
40,9
41,4
42,2
43,7
44,6
45,6
46,5
47,6
48,1
49,4
50,2
51,4
52,4
53,5
54,2
55,2
56,4
57,2
58,3
59,4
60,1
61,3
62,1
63,2
64,2
65,1
66,3
67,1
68,3
69,2
71,3
72,3
74,3
76,1
78,2
79,2
80,2
81,2
84,1
86,2
87,2
88,1
89,4
91,2
92,1
93,1
94,1
95,2
96,1
97,1
102,1
105,1
107,1
110,1
111,1
113,1
118,1
119,1
120,1
125,1
129,3
133,1
136,1
137,1
140,1
143,1
147,1
148,1
151,1
152,1
164,1
166,1
174,1
183,1
186,1
187,1
194,1
195,1
203,1
213,1
230,1
259,1
269,1
288,1
302,1
308,1
317,1
339,1
386,1
398,1
425,1
446,1
450,1
479,1
485,1
504,1
632,1
787,1
831,1
1225,1
1311,1
1570,1
1675,1
2023,1
2323,1
