xvalue,counts
1,9255
2,10050
3,2289
4,958
5,486
6,254
7,213
8,170
9,122
10,94
11,87
12,57
13,50
14,46
15,41
16,36
17,27
18,19
19,30
20,23
21,22
22,14
23,15
24,16
25,16
26,13
27,8
28,9
29,5
30,11
31,15
32,7
33,7
34,9
35,9
36,5
37,7
38,9
39,10
40,5
41,9
42,4
43,6
44,6
45,7
46,3
47,2
48,3
49,3
50,4
51,5
52,3
53,1
54,3
55,4
56,3
57,3
58,1
59,1
60,4
61,2
62,2
63,3
64,1
65,4
67,6
68,1
69,1
70,2
71,1
72,1
73,3
74,1
77,1
78,1
80,2
82,3
84,1
85,1
86,2
87,1
88,1
89,3
91,2
92,3
94,2
96,1
97,3
98,2
101,1
104,2
109,1
110,1
117,1
118,1
120,2
128,1
129,1
135,1
138,1
140,1
142,1
143,1
146,1
147,1
149,1
150,1
170,3
172,1
179,1
180,1
187,1
188,1
192,1
213,1
214,1
225,1
238,1
283,1
286,1
305,1
306,1
328,1
340,1
395,1
411,1
431,2
436,1
485,1
486,1
537,1
628,1
800,1
862,1
1236,1
1319,1
1555,1
1686,1
2036,1
2560,1
