xvalue,counts
1,8317
2,9334
3,2102
4,856
5,423
6,262
7,186
8,133
9,120
10,90
11,55
12,59
13,47
14,43
15,32
16,25
17,29
18,23
19,22
20,21
21,15
22,13
23,13
24,13
25,13
26,8
27,3
28,18
29,6
30,8
31,10
32,10
33,10
34,7
35,10
36,10
37,3
38,5
39,4
40,4
41,8
42,8
43,6
44,4
45,4
46,3
47,4
48,2
49,3
50,5
51,3
52,3
53,1
54,2
55,1
56,1
58,3
59,1
60,1
61,1
62,2
63,2
64,1
65,7
67,1
68,2
69,3
70,4
73,4
74,1
75,1
76,1
77,5
78,3
79,2
80,1
81,1
82,4
83,2
85,1
86,1
90,1
92,1
93,1
94,1
96,1
97,2
98,1
108,1
109,1
115,1
118,1
122,1
124,1
128,1
131,1
133,1
137,2
140,1
141,1
143,1
144,1
164,1
165,1
166,1
168,2
171,1
174,1
183,1
187,1
195,1
215,1
220,1
232,1
255,1
264,1
282,1
288,1
297,1
352,1
368,1
403,1
412,2
436,1
455,1
478,1
601,1
619,1
716,1
1167,1
1250,1
1360,1
1682,1
1974,1
2323,1
