xvalue,counts
1,8941
2,9820
3,2254
4,866
5,487
6,253
7,211
8,134
9,108
10,110
11,91
12,66
13,49
14,41
15,34
16,34
17,22
18,21
19,22
20,22
21,19
22,24
23,14
24,16
25,11
26,7
27,6
28,8
29,9
30,14
31,9
32,9
33,6
34,11
35,4
36,6
37,7
38,5
39,16
40,5
41,6
42,6
43,6
44,5
45,6
46,2
47,6
48,7
49,2
50,2
53,6
54,4
55,3
56,2
57,4
58,6
59,3
60,1
61,1
62,1
63,1
64,2
65,2
66,1
67,2
68,2
69,3
71,1
72,2
73,4
74,1
75,2
76,2
78,2
79,1
80,1
81,1
82,1
83,3
86,5
87,1
88,4
90,2
95,1
97,2
100,1
101,1
105,1
108,1
111,1
112,1
116,1
118,1
122,1
125,3
130,1
131,1
132,1
135,2
138,1
142,1
150,1
164,1
167,2
173,1
176,1
178,1
187,1
189,1
191,1
195,1
202,1
236,1
262,1
268,2
281,1
293,1
296,1
341,1
377,1
398,1
432,1
435,1
442,1
471,1
483,1
496,1
616,1
751,1
798,1
1213,1
1298,1
1564,1
1670,1
1989,1
2343,1
