xvalue,counts
1,8703
2,9553
3,2168
4,837
5,450
6,255
7,170
8,129
9,112
10,110
11,69
12,67
13,50
14,37
15,43
16,26
17,28
18,30
19,23
20,13
21,11
22,14
23,20
24,13
25,14
26,11
27,10
28,4
29,8
30,13
31,7
32,9
33,10
34,10
35,6
36,13
37,9
38,6
39,3
40,5
41,7
42,9
43,5
44,3
45,3
46,3
47,5
48,2
49,4
50,3
51,3
52,3
53,1
54,2
55,2
56,3
57,1
58,2
59,1
60,1
61,3
62,4
63,1
64,5
65,1
66,4
67,2
69,2
70,1
71,1
72,2
73,3
75,1
76,1
77,1
79,1
80,4
81,3
82,1
83,2
84,2
85,1
88,1
89,1
90,1
96,1
97,2
98,3
101,1
103,1
113,1
118,1
120,1
123,1
128,1
130,1
131,2
132,1
133,1
135,1
144,1
147,1
149,1
151,1
159,1
163,1
167,2
170,1
177,2
178,1
188,1
191,1
195,1
227,1
234,1
250,1
263,1
278,1
285,1
290,1
317,1
363,1
371,1
412,1
416,1
426,1
457,1
473,1
510,1
613,1
675,1
747,1
1177,1
1207,1
1495,1
1680,1
1996,1
2360,1
