xvalue,counts
1,6160
2,7579
3,1668
4,675
5,383
6,222
7,164
8,132
9,80
10,93
11,54
12,62
13,51
14,44
15,27
16,31
17,13
18,29
19,20
20,19
21,21
22,16
23,11
24,17
25,12
26,14
27,5
28,9
29,7
30,10
31,6
32,7
33,7
34,11
35,7
36,2
37,11
38,7
39,5
40,3
41,3
42,4
43,5
44,7
45,3
46,1
47,3
48,2
49,3
50,1
52,3
53,1
54,2
56,3
58,2
59,1
60,3
61,2
62,1
63,1
65,1
66,1
67,1
68,3
69,5
70,2
71,1
72,1
73,4
75,1
76,2
77,2
78,3
79,1
80,1
81,2
82,2
83,2
84,1
85,1
89,1
91,1
94,1
95,3
96,1
100,1
105,1
111,1
113,1
114,1
116,1
119,1
121,1
122,2
124,1
130,1
131,1
138,1
142,1
143,1
145,2
146,1
148,1
152,1
166,1
181,1
200,1
221,1
222,1
224,1
237,1
239,1
248,1
249,2
250,1
252,1
254,1
255,1
265,1
278,1
287,1
290,1
300,1
368,1
391,1
393,1
401,1
409,1
459,1
471,1
506,1
511,1
548,1
579,1
621,1
645,1
1065,1
1123,1
1702,1
1894,1
2304,1
