xvalue,counts
1,8995
2,9825
3,2190
4,938
5,496
6,279
7,233
8,151
9,136
10,104
11,100
12,65
13,65
14,53
15,39
16,44
17,22
18,29
19,30
20,26
21,28
22,29
23,19
24,17
25,13
26,11
27,10
28,7
29,14
30,11
31,8
32,7
33,11
34,9
35,6
36,5
37,9
38,13
39,10
40,6
41,10
42,7
43,7
44,6
45,4
46,3
48,3
49,3
50,4
51,2
53,2
54,3
55,3
56,3
57,2
58,5
59,3
60,3
61,2
62,2
63,1
64,3
66,3
67,2
68,3
69,1
70,2
71,1
72,1
73,1
75,1
76,5
77,1
78,1
80,1
81,1
82,2
84,1
85,1
86,2
87,1
88,1
90,2
91,4
92,1
93,3
94,5
97,2
98,1
99,1
100,2
101,1
103,1
106,1
109,2
113,1
118,1
122,1
123,1
128,2
131,1
132,1
133,2
137,1
138,1
139,2
142,2
155,1
156,1
161,1
163,1
173,1
180,1
191,1
192,1
197,1
198,2
200,1
210,1
212,2
218,1
222,1
246,1
266,1
280,1
298,1
299,1
304,1
306,1
346,1
352,1
383,1
384,1
395,1
399,1
444,1
458,1
461,1
467,1
503,2
513,1
529,1
542,1
575,1
654,1
826,1
859,1
1246,1
1313,1
1606,1
1700,1
2015,1
2367,1
