xvalue,counts
1,8715
2,9684
3,2202
4,864
5,504
6,290
7,207
8,132
9,146
10,115
11,99
12,80
13,59
14,44
15,43
16,35
17,31
18,28
19,28
20,30
21,30
22,23
23,20
24,21
25,13
26,12
27,12
28,8
29,6
30,10
31,10
32,7
33,9
34,8
35,10
36,12
37,8
38,8
39,9
40,5
41,7
42,4
43,5
44,7
45,8
46,5
47,3
49,1
50,6
51,1
52,4
53,3
54,2
55,3
56,1
57,6
58,2
59,3
60,3
61,3
62,1
63,4
65,3
66,2
67,4
69,1
71,3
72,1
73,2
74,3
76,1
77,3
78,1
79,3
80,1
81,1
83,1
84,3
85,2
86,1
88,1
89,1
90,1
91,1
92,2
94,1
96,1
97,3
98,3
99,2
100,1
105,1
107,2
108,1
113,1
114,1
116,1
119,1
123,1
125,1
126,1
130,1
135,1
136,1
138,2
140,1
142,2
143,1
154,1
157,1
161,1
165,1
169,1
176,1
184,1
185,1
187,1
194,2
195,1
206,2
209,1
223,1
236,1
256,1
266,1
271,1
283,1
284,1
294,1
301,1
304,1
325,2
365,1
371,1
380,1
390,1
416,1
418,1
446,1
448,2
487,1
489,1
511,1
529,1
534,1
561,1
661,1
802,1
837,1
1235,1
1301,1
1555,1
1704,1
2017,1
2382,1
