xvalue,counts
1,8155
2,9205
3,2116
4,829
5,423
6,243
7,184
8,150
9,119
10,91
11,62
12,50
13,47
14,37
15,32
16,35
17,32
18,20
19,22
20,12
21,17
22,16
23,14
24,9
25,16
26,6
27,11
28,8
29,9
30,8
31,7
32,8
33,5
34,10
35,9
36,8
37,4
38,11
39,8
40,4
41,5
42,5
43,6
44,7
46,6
47,3
48,2
49,4
50,2
51,3
52,1
55,3
56,1
57,3
58,1
60,3
61,3
62,2
63,1
64,2
65,2
66,1
67,7
68,2
69,1
70,1
71,3
72,1
73,2
74,4
75,1
76,1
77,2
78,4
79,1
80,1
81,3
82,1
84,2
85,2
86,1
88,1
93,2
94,1
96,1
98,1
99,1
103,1
104,1
105,1
119,1
122,1
126,1
130,1
133,1
135,1
138,2
140,2
142,3
163,1
168,1
170,1
171,1
172,2
174,1
181,1
182,1
190,1
196,1
212,1
232,1
257,1
271,1
281,1
299,1
301,1
341,1
357,1
395,1
408,1
412,1
422,1
486,1
487,1
594,1
617,1
689,1
1139,1
1253,1
1363,1
1673,1
1971,1
2332,1
