xvalue,counts
2,7999
4,9159
6,2075
8,840
10,471
12,264
14,197
16,155
18,123
20,87
22,77
24,76
26,42
28,53
30,41
32,26
34,40
36,25
38,25
40,23
42,20
44,19
46,17
48,23
50,15
52,11
54,6
56,11
58,17
60,13
62,8
64,6
66,4
68,8
70,10
72,6
74,4
76,8
78,7
80,5
82,6
84,5
86,7
88,4
90,6
92,2
94,5
96,3
98,3
100,4
102,3
104,4
108,3
110,1
112,2
114,3
116,1
118,1
120,2
122,3
124,4
126,3
130,1
132,1
134,2
136,1
138,2
142,3
144,2
146,1
150,4
152,1
156,3
160,1
162,2
164,3
168,2
170,3
172,1
174,1
176,3
178,3
182,3
186,1
188,1
192,1
194,2
196,2
202,1
208,1
212,1
214,1
224,1
226,1
228,1
240,1
246,1
248,1
258,1
260,1
272,1
274,1
278,1
280,1
288,1
300,1
304,1
310,1
324,1
328,1
332,1
344,1
360,1
366,1
386,1
388,1
416,1
426,1
454,1
478,1
482,1
548,2
556,1
560,1
562,1
592,1
594,1
662,1
668,1
670,2
744,1
782,1
810,1
888,1
922,1
956,1
980,1
1050,1
1052,1
1080,1
1174,1
1230,1
1298,1
1478,1
2342,1
2568,1
2704,1
3382,1
3988,1
4748,1
