xvalue,counts
1,6761
2,8279
3,1811
4,735
5,411
6,254
7,209
8,126
9,90
10,78
11,73
12,55
13,50
14,43
15,37
16,33
17,21
18,22
19,24
20,24
21,17
22,22
23,13
24,10
25,12
26,16
27,10
28,11
29,12
30,10
31,9
32,6
33,8
34,7
35,6
36,4
37,5
38,6
39,2
40,8
41,2
42,2
43,6
44,8
45,8
46,2
47,2
48,3
49,1
50,1
51,3
52,2
54,1
55,3
56,2
57,1
58,4
60,2
61,1
62,2
63,2
64,1
65,2
67,2
69,5
70,1
72,2
73,3
74,1
75,5
76,1
77,2
78,3
79,1
81,1
84,1
85,1
88,1
90,1
93,1
94,2
95,1
96,1
97,1
98,3
103,2
107,1
108,1
111,1
114,1
118,1
123,1
125,1
127,1
128,1
130,1
132,1
135,1
137,1
138,1
148,1
152,1
153,1
154,1
173,1
180,1
188,1
204,1
229,1
230,1
235,1
241,1
250,1
271,1
276,1
280,1
281,1
288,1
289,1
300,2
301,1
309,1
412,1
422,1
438,1
441,1
442,1
445,1
456,1
522,1
547,1
548,1
569,1
581,1
646,1
1001,1
1106,1
1233,1
1711,1
1931,1
2355,1
