xvalue,counts
1,8231
2,9412
3,2155
4,887
5,471
6,284
7,188
8,163
9,141
10,104
11,76
12,85
13,45
14,50
15,37
16,44
17,39
18,32
19,26
20,23
21,13
22,19
23,27
24,17
25,20
26,17
27,7
28,4
29,20
30,9
31,11
32,6
33,8
34,10
35,7
36,4
37,11
38,6
39,7
40,4
41,5
42,5
43,6
44,6
45,5
46,4
47,6
48,2
49,2
50,1
51,4
52,3
53,4
55,2
56,2
57,7
58,2
59,1
61,2
62,1
63,2
64,1
65,3
66,1
67,2
68,1
69,2
70,2
71,4
72,2
73,1
74,4
75,2
76,2
77,5
78,4
80,2
81,1
83,1
86,1
87,3
90,1
91,2
93,1
94,4
95,1
96,2
98,1
104,1
105,1
106,1
107,1
114,1
117,1
118,2
119,1
122,1
127,1
130,1
132,1
136,2
138,1
144,3
146,2
158,1
166,1
167,1
173,1
176,1
184,1
185,2
187,1
195,1
196,1
200,1
209,1
226,1
239,1
240,1
247,1
265,1
275,1
283,1
296,1
300,1
303,1
306,2
349,1
359,1
365,1
368,1
398,1
416,1
418,1
443,1
478,1
480,1
509,1
521,1
522,1
547,1
556,1
645,1
660,1
777,1
1204,1
1274,1
1460,1
1723,1
2025,1
2359,1
