xvalue,counts
2,6160
4,7579
6,1668
8,675
10,383
12,222
14,164
16,132
18,80
20,93
22,54
24,62
26,51
28,44
30,27
32,31
34,13
36,29
38,20
40,19
42,21
44,16
46,11
48,17
50,12
52,14
54,5
56,9
58,7
60,10
62,6
64,7
66,7
68,11
70,7
72,2
74,11
76,7
78,5
80,3
82,3
84,4
86,5
88,7
90,3
92,1
94,3
96,2
98,3
100,1
104,3
106,1
108,2
112,3
116,2
118,1
120,3
122,2
124,1
126,1
130,1
132,1
134,1
136,3
138,5
140,2
142,1
144,1
146,4
150,1
152,2
154,2
156,3
158,1
160,1
162,2
164,2
166,2
168,1
170,1
178,1
182,1
188,1
190,3
192,1
200,1
210,1
222,1
226,1
228,1
232,1
238,1
242,1
244,2
248,1
260,1
262,1
276,1
284,1
286,1
290,2
292,1
296,1
304,1
332,1
362,1
400,1
442,1
444,1
448,1
474,1
478,1
496,1
498,2
500,1
504,1
508,1
510,1
530,1
556,1
574,1
580,1
600,1
736,1
782,1
786,1
802,1
818,1
918,1
942,1
1012,1
1022,1
1096,1
1158,1
1242,1
1290,1
2130,1
2246,1
3404,1
3788,1
4608,1
