xvalue,counts
1,6784
2,8139
3,1764
4,718
5,409
6,267
7,181
8,125
9,96
10,70
11,74
12,53
13,49
14,46
15,38
16,29
17,14
18,22
19,26
20,25
21,18
22,14
23,13
24,11
25,15
26,16
27,9
28,9
29,5
30,9
31,9
32,9
33,13
34,5
35,4
36,6
37,4
38,4
39,6
40,2
41,7
42,3
43,7
44,7
45,3
46,3
47,4
48,4
50,1
52,1
53,3
54,1
55,2
56,2
58,3
59,1
60,3
62,1
63,1
64,1
65,1
67,3
68,3
70,3
71,2
72,2
73,1
74,4
75,3
76,3
79,3
80,2
86,1
87,1
88,1
89,1
90,1
91,2
92,2
93,1
96,1
97,1
98,1
99,1
100,1
104,3
105,1
112,1
123,1
124,1
125,1
127,1
132,1
135,1
137,2
138,1
145,1
148,1
153,1
159,1
186,1
189,1
202,1
225,1
232,1
241,1
244,1
261,1
273,1
276,2
278,1
282,1
283,1
296,1
299,1
303,1
409,1
412,1
425,1
429,1
437,1
451,1
479,1
514,1
538,1
548,1
556,1
579,1
623,1
938,1
1106,1
1238,1
1702,1
1921,1
2326,1
