xvalue,counts
1,8195
2,9300
3,2106
4,817
5,423
6,251
7,193
8,123
9,126
10,106
11,54
12,53
13,31
14,46
15,36
16,31
17,30
18,28
19,22
20,12
21,15
22,20
23,19
24,8
25,6
26,8
27,11
28,12
29,12
30,11
31,4
32,5
33,9
34,10
35,5
36,10
37,6
38,3
39,8
40,2
41,13
42,2
43,4
44,5
45,8
46,3
47,2
48,5
49,2
50,3
51,4
52,1
54,1
56,2
57,3
58,1
59,3
60,3
61,2
63,1
64,4
65,1
66,2
67,1
68,3
69,2
70,2
71,4
72,3
73,2
75,1
76,1
77,1
78,3
79,1
81,8
82,2
83,2
84,2
87,1
91,1
92,1
93,1
94,1
95,1
97,1
100,1
104,1
105,1
110,1
117,1
120,1
125,1
130,1
132,1
137,2
139,1
140,3
145,1
161,1
166,1
168,1
169,1
171,1
174,1
179,1
180,1
181,1
194,1
201,1
222,1
229,1
257,1
269,1
280,1
294,1
301,1
351,1
359,1
389,1
413,1
426,1
431,1
455,1
480,1
605,1
615,1
696,1
1146,1
1247,1
1365,1
1672,1
1975,1
2349,1
