xvalue,counts
1,9102
2,12694
3,9538
4,12565
5,10739
6,11494
7,10113
8,10178
9,9222
10,9315
11,21944
12,25252
13,25620
14,24956
15,23907
16,22051
17,20243
18,18182
19,15990
20,14344
21,12219
22,10379
23,8787
24,7482
25,6322
26,5308
27,4504
28,3920
29,3339
30,2943
31,2509
32,2151
33,1946
34,1741
35,1491
36,1316
37,1247
38,1100
39,999
40,867
41,757
42,714
43,595
44,605
45,542
46,488
47,424
48,436
49,370
50,380
51,310
52,302
53,303
54,262
55,267
56,221
57,212
58,195
59,190
60,198
61,159
62,154
63,175
64,149
65,129
66,127
67,128
68,107
69,116
70,117
71,97
72,104
73,108
74,104
75,75
76,78
77,87
78,79
79,74
80,58
81,61
82,58
83,65
84,51
85,45
86,58
87,54
88,42
89,47
90,50
91,38
92,33
93,47
94,36
95,37
96,31
97,51
98,40
99,34
100,31
101,29
102,27
103,20
104,27
105,25
106,22
107,15
108,29
109,20
110,15
111,23
112,20
113,24
114,20
115,20
116,22
117,16
118,15
119,13
120,18
121,18
122,17
123,12
124,10
125,16
126,16
127,12
128,12
129,12
130,24
131,12
132,8
133,10
134,9
135,12
136,10
137,9
138,8
139,13
140,7
141,5
142,10
143,14
144,16
145,12
146,6
147,10
148,8
149,11
150,15
151,7
152,7
153,12
154,7
155,11
156,6
157,11
158,8
159,9
160,10
161,6
162,9
163,10
164,8
165,9
166,3
167,5
168,5
169,5
170,5
171,3
172,7
173,4
174,3
175,5
176,3
177,4
179,2
180,4
181,7
182,5
183,5
184,4
185,4
186,6
187,3
188,1
189,4
190,5
191,5
192,4
193,2
194,2
195,4
196,3
197,4
198,6
199,6
200,1
201,4
202,2
203,1
204,3
205,5
206,6
209,3
210,5
211,1
212,2
213,1
214,2
215,1
216,3
217,1
218,1
219,3
220,1
221,4
222,4
223,2
224,3
225,3
226,3
227,4
229,3
230,4
231,2
233,5
234,3
235,3
237,5
238,1
239,1
240,1
241,3
242,1
243,1
245,2
246,2
247,1
248,1
249,1
250,2
251,3
252,4
253,1
254,1
255,1
256,1
257,1
258,2
261,2
262,3
263,1
264,1
265,2
266,5
267,1
268,3
269,1
271,2
272,1
273,3
277,5
278,2
280,1
281,1
282,2
283,3
284,1
287,1
290,2
291,2
292,1
293,1
296,1
298,2
301,1
302,2
306,2
307,1
315,1
316,1
318,1
321,2
323,1
324,4
327,1
331,1
338,2
339,1
348,1
349,1
351,1
355,1
360,2
362,1
365,1
367,1
369,1
371,1
372,1
377,2
381,1
382,1
384,1
385,1
387,1
391,1
392,1
395,1
396,1
398,3
406,1
409,1
410,1
412,1
415,1
418,1
419,2
421,2
430,1
435,1
437,1
442,1
446,2
447,1
452,1
469,1
470,1
472,1
476,2
477,1
478,1
479,1
484,1
487,1
495,1
496,1
525,1
527,1
545,1
554,1
568,1
586,1
597,1
611,1
705,1
707,1
721,1
746,1
889,1
1311,1
1677,1
2462,1
2591,1
2770,1
