xvalue,counts
1,8546
2,9450
3,2190
4,889
5,455
6,270
7,174
8,143
9,104
10,93
11,80
12,56
13,55
14,43
15,36
16,25
17,35
18,31
19,19
20,23
21,12
22,17
23,16
24,11
25,17
26,11
27,7
28,5
29,11
30,11
31,9
32,8
33,7
34,6
35,9
36,6
37,10
38,7
39,3
40,5
41,8
42,8
43,2
44,3
45,5
46,3
47,7
48,6
50,5
51,2
52,1
53,1
54,1
55,2
56,2
57,2
58,4
59,3
60,2
61,2
62,3
63,2
64,1
65,3
66,3
68,3
69,2
70,2
72,1
73,1
75,3
76,1
77,1
78,1
79,2
81,8
82,5
86,1
91,2
92,1
93,1
95,3
96,2
98,1
99,1
102,1
113,1
118,1
119,1
120,1
129,3
130,1
131,1
135,1
137,1
145,1
146,1
147,1
153,1
160,1
167,1
171,1
173,2
174,1
180,1
183,1
188,1
191,1
192,1
228,1
237,1
258,1
273,1
282,1
286,1
291,1
308,1
357,1
377,1
418,1
419,1
421,1
430,1
468,1
518,1
606,1
660,1
741,1
1187,1
1258,1
1469,1
1685,1
1991,1
2357,1
