xvalue,counts
1,7553
2,8946
3,1991
4,764
5,411
6,236
7,175
8,130
9,111
10,82
11,68
12,47
13,35
14,35
15,24
16,30
17,29
18,21
19,16
20,16
21,8
22,19
23,13
24,13
25,13
26,14
27,8
28,8
29,15
30,7
31,9
32,6
33,12
34,4
35,7
36,6
37,5
38,3
39,10
40,3
41,2
42,7
43,2
44,5
45,6
46,2
47,3
48,5
49,2
50,1
51,1
52,3
53,2
54,1
55,1
56,1
57,2
58,2
59,3
60,2
61,3
62,3
63,3
64,3
65,1
66,3
67,1
68,1
70,1
72,3
73,3
74,2
75,1
76,4
77,2
78,2
80,1
82,1
83,3
84,3
86,1
89,1
93,1
95,1
102,2
105,1
106,1
111,1
112,2
123,1
124,1
127,1
135,1
136,2
139,2
145,2
153,1
154,1
157,2
164,3
165,1
167,1
176,1
195,1
224,1
255,1
256,1
273,1
282,1
310,1
312,1
322,1
362,1
364,1
393,1
404,1
482,1
526,1
552,1
586,1
633,1
1098,1
1129,1
1227,1
1675,1
1976,1
2325,1
