xvalue,counts
1,7338
2,9017
3,2021
4,799
5,449
6,268
7,206
8,140
9,107
10,83
11,71
12,66
13,54
14,42
15,30
16,33
17,36
18,21
19,30
20,17
21,14
22,12
23,13
24,18
25,17
26,14
27,11
28,9
29,8
30,10
31,11
32,12
33,10
34,6
35,3
36,9
37,11
38,6
39,4
40,4
41,3
42,2
43,8
44,3
45,3
46,5
47,2
48,4
49,5
50,2
51,1
52,5
53,2
54,2
56,3
58,2
59,2
60,1
61,2
62,2
64,1
65,2
66,1
67,3
68,2
69,1
71,2
72,4
73,1
74,1
75,2
76,3
77,3
78,3
81,1
82,1
84,3
85,4
86,2
88,1
90,2
93,1
94,1
95,1
96,1
97,2
98,3
105,2
111,1
113,1
115,1
121,1
124,1
128,1
130,1
131,1
133,1
134,1
139,1
140,1
144,1
145,1
148,1
155,1
156,1
159,1
166,1
173,2
176,1
177,1
193,1
197,1
211,1
237,1
244,1
246,1
254,1
275,2
291,1
295,1
302,1
305,1
306,1
338,1
339,1
347,1
360,1
419,1
437,1
438,1
454,1
456,1
488,1
508,1
551,1
571,1
577,1
621,1
700,1
1138,1
1173,1
1256,1
1730,1
1999,1
2381,1
