xvalue,counts
1,7179
2,8374
3,1816
4,764
5,403
6,272
7,175
8,150
9,95
10,77
11,65
12,51
13,53
14,46
15,39
16,37
17,19
18,17
19,21
20,32
21,22
22,12
23,11
24,10
25,19
26,10
27,10
28,13
29,12
30,8
31,11
32,8
33,8
34,6
35,6
36,6
37,5
38,4
39,6
40,3
41,8
42,3
43,6
44,5
46,3
47,5
48,4
49,5
50,2
51,3
52,2
54,2
55,2
56,2
57,2
59,2
60,2
62,2
63,2
64,1
65,1
66,3
67,2
70,2
72,4
74,2
75,3
76,2
79,2
80,2
81,3
84,1
85,1
86,3
87,1
88,2
89,2
95,3
96,1
97,1
100,1
101,2
107,1
109,1
111,1
115,1
120,1
130,1
132,1
135,1
136,1
140,1
146,1
152,2
161,1
166,2
171,1
184,1
195,1
197,1
201,1
225,1
236,1
247,2
260,1
267,1
273,1
288,1
289,1
293,1
296,1
305,1
306,1
312,1
318,1
402,1
418,1
426,1
453,2
469,1
477,1
538,1
551,1
559,1
576,1
583,1
667,1
1062,1
1096,1
1247,1
1719,1
1961,1
2358,1
