xvalue,counts
1,8111
2,9172
3,2058
4,839
5,433
6,250
7,205
8,114
9,109
10,89
11,66
12,53
13,46
14,37
15,31
16,30
17,23
18,25
19,20
20,19
21,18
22,18
23,9
24,14
25,6
26,7
27,17
28,14
29,9
30,8
31,5
32,9
33,12
34,5
35,7
36,5
37,6
38,7
39,5
40,7
41,1
42,10
43,3
44,6
45,6
46,2
47,2
48,4
49,5
50,2
51,1
53,1
54,4
55,1
57,2
58,4
59,1
60,1
61,4
62,2
64,3
65,1
66,2
67,1
68,3
69,3
70,1
71,1
72,1
73,1
74,4
75,3
76,2
77,2
78,3
79,2
80,3
81,1
82,1
84,1
85,1
87,1
88,1
89,1
91,1
92,1
95,1
96,2
98,1
99,1
101,1
104,1
111,1
125,1
126,1
129,1
134,2
135,1
136,1
137,2
139,1
143,1
149,1
161,1
162,1
164,1
167,1
173,1
175,1
177,1
179,1
186,1
192,1
195,1
209,1
225,1
254,1
273,1
279,1
281,1
308,1
328,1
348,1
390,1
400,1
416,1
418,1
488,1
491,1
579,1
621,1
697,1
1135,1
1263,1
1292,1
1672,1
1979,1
2347,1
