xvalue,counts
2,10252
4,8661
6,1763
8,684
10,369
12,206
14,167
16,128
18,115
20,76
22,69
24,58
26,45
28,35
30,25
32,25
34,17
36,21
38,16
40,23
42,6
44,21
46,15
48,4
50,9
52,12
54,8
56,7
58,12
60,6
62,8
64,11
66,9
68,9
70,3
72,4
74,6
76,7
78,3
80,6
82,8
84,4
86,8
88,3
90,2
92,3
94,3
96,4
98,2
100,4
102,2
104,1
106,2
108,2
110,4
112,2
114,4
116,1
122,3
128,2
132,5
134,1
136,2
138,1
144,5
146,2
148,3
150,1
156,1
160,2
162,3
168,1
172,1
174,2
184,1
186,2
190,4
204,1
218,1
222,1
228,1
240,1
244,2
248,1
254,1
272,1
276,1
278,1
282,1
288,1
294,1
300,1
316,1
326,1
332,1
348,1
364,1
374,1
378,1
380,1
440,1
448,1
454,1
486,1
492,1
500,1
540,1
620,1
674,1
684,1
726,1
756,1
780,1
818,1
832,1
870,1
930,1
1234,1
1286,1
1478,1
2306,1
2328,1
2412,1
3348,1
4032,1
4538,1
