xvalue,counts
1,8845
2,9714
3,2219
4,911
5,474
6,311
7,209
8,154
9,132
10,117
11,94
12,79
13,59
14,47
15,41
16,41
17,26
18,38
19,25
20,29
21,22
22,31
23,25
24,14
25,12
26,10
27,15
28,8
29,12
30,13
31,7
32,7
33,7
34,7
35,5
36,13
37,11
38,13
39,7
40,8
41,5
42,3
43,4
44,5
45,6
46,9
47,5
49,4
50,1
51,2
52,3
53,3
54,1
55,5
56,2
57,3
58,6
59,8
60,1
62,1
63,1
64,1
65,3
66,3
67,3
69,2
70,3
71,1
72,2
73,1
74,2
75,1
76,1
77,3
78,2
80,1
81,2
82,1
83,1
85,1
87,2
88,4
89,2
90,3
91,1
93,1
95,3
99,2
100,1
101,1
102,2
104,1
108,2
109,1
113,1
120,2
123,2
126,1
128,1
130,1
132,1
135,1
136,2
137,1
139,1
140,1
141,1
142,1
150,1
155,1
160,1
163,1
176,1
177,1
178,1
188,1
192,1
195,1
196,1
197,1
199,2
201,1
212,1
224,1
260,1
266,1
278,1
279,1
289,1
295,1
302,1
308,1
335,1
354,1
359,1
386,1
390,1
399,1
425,1
433,1
448,1
452,1
466,1
493,1
497,1
520,1
541,2
562,1
654,1
815,1
849,1
1246,1
1311,1
1562,1
1703,1
2004,1
2367,1
