xvalue,counts
2,9715
4,10419
6,2462
8,1019
10,515
12,318
14,267
16,178
18,138
20,114
22,99
24,71
26,50
28,66
30,53
32,35
34,44
36,34
38,42
40,26
42,22
44,24
46,21
48,20
50,14
52,13
54,18
56,12
58,8
60,9
62,8
64,12
66,4
68,7
70,11
72,10
74,9
76,4
78,8
80,7
82,6
84,9
86,6
88,5
90,13
92,2
94,4
96,7
98,5
100,2
102,7
104,5
106,3
108,2
112,3
114,5
116,4
118,2
120,2
124,4
126,2
128,4
130,2
132,1
134,1
136,4
138,2
140,3
142,3
144,3
148,1
150,1
158,2
160,3
162,2
164,3
168,2
172,2
174,1
176,3
178,1
182,1
184,1
186,1
190,1
192,1
196,1
200,2
202,1
204,2
206,4
214,1
218,2
220,2
222,1
224,1
226,2
242,1
244,1
248,1
250,2
268,1
270,1
274,1
280,1
296,2
304,2
306,1
314,1
318,1
320,1
328,2
336,1
350,1
352,1
354,2
366,1
368,1
372,1
392,1
396,1
412,1
414,1
436,1
440,1
466,1
498,1
516,1
532,1
584,1
622,1
626,1
648,1
656,1
662,1
742,1
778,1
810,1
846,1
858,1
934,1
958,1
972,1
1000,1
1044,1
1070,1
1088,1
1092,1
1164,1
1406,1
1426,1
1896,1
1976,1
2562,1
3030,1
3324,1
3402,1
4156,1
5262,1
