xvalue,counts
1,8842
2,9459
3,2130
4,843
5,466
6,264
7,176
8,141
9,111
10,96
11,78
12,60
13,50
14,43
15,27
16,38
17,23
18,30
19,21
20,21
21,13
22,14
23,23
24,14
25,12
26,9
27,7
28,8
29,10
30,10
31,8
32,7
33,8
34,9
35,7
36,9
37,13
38,4
39,6
40,3
41,4
42,7
43,6
44,4
45,6
46,4
47,3
48,3
49,4
50,1
51,2
52,3
53,2
54,2
55,4
56,2
57,3
58,1
59,1
61,2
62,2
63,6
64,3
65,2
66,3
67,2
69,1
70,3
72,1
73,1
74,1
75,1
76,1
77,3
78,2
80,1
81,4
82,4
83,3
85,1
89,1
90,1
93,1
95,1
96,2
98,1
100,3
101,2
109,1
115,1
118,1
120,1
121,1
125,1
129,1
130,1
135,1
138,1
144,1
145,1
147,1
151,1
154,1
159,1
160,1
161,1
169,1
174,1
176,1
178,1
187,1
191,1
194,1
222,1
240,1
260,1
267,1
281,1
284,1
300,1
313,1
365,1
369,1
401,1
410,1
426,1
435,1
465,1
497,1
612,1
710,1
762,1
1182,1
1268,1
1499,1
1675,1
1928,1
2342,1
