xvalue,counts
1,9487
2,10249
3,2423
4,977
5,517
6,260
7,217
8,158
9,143
10,104
11,73
12,66
13,57
14,50
15,48
16,35
17,25
18,27
19,28
20,18
21,21
22,19
23,23
24,14
25,13
26,10
27,10
28,10
29,8
30,5
31,5
32,14
33,5
34,9
35,12
36,9
37,9
38,4
39,7
40,5
41,5
42,6
43,7
44,2
45,7
46,8
47,7
48,3
49,6
50,3
51,2
52,4
53,4
54,4
55,3
56,3
57,5
59,3
60,4
61,3
62,3
63,2
64,3
66,1
67,3
68,2
69,2
72,3
73,3
75,1
77,2
78,2
79,2
80,1
83,2
84,1
86,1
88,2
89,2
91,1
92,3
93,1
96,2
98,1
99,5
100,1
101,1
102,1
103,1
107,1
108,1
117,1
122,1
128,1
132,3
133,1
134,1
139,1
142,1
143,1
148,1
149,1
155,2
158,1
163,1
165,2
168,1
174,1
177,1
183,1
186,2
195,1
199,1
204,1
217,2
240,1
288,1
294,1
304,1
341,1
346,1
347,1
356,1
425,1
444,1
452,1
454,1
464,1
482,1
545,1
638,1
874,1
902,1
1246,1
1369,1
1627,1
1674,1
2056,1
2618,1
