xvalue,counts
1,7891
2,8342
3,1920
4,772
5,438
6,248
7,190
8,124
9,113
10,81
11,71
12,55
13,47
14,36
15,23
16,27
17,25
18,30
19,16
20,17
21,16
22,14
23,7
24,15
25,13
26,8
27,12
28,11
29,9
30,6
31,8
32,7
33,10
34,10
35,9
36,11
37,7
38,8
39,4
40,2
41,5
42,6
43,4
44,8
45,2
46,5
47,2
48,3
49,2
50,6
51,4
52,1
54,4
56,2
57,2
58,2
59,3
61,2
62,2
63,4
64,1
65,1
66,1
67,4
68,1
69,2
70,1
71,2
72,1
73,1
74,2
75,1
76,1
77,3
78,1
79,2
80,1
81,1
82,1
83,2
84,1
85,2
88,2
89,1
90,2
91,1
97,1
99,1
102,1
104,2
110,1
120,1
121,1
126,1
128,2
132,1
133,1
134,1
139,1
141,2
145,1
146,1
148,1
162,1
163,1
165,1
167,1
172,1
176,1
193,1
202,1
212,1
239,1
241,1
267,1
279,1
310,1
317,1
353,1
359,1
360,1
361,1
369,1
373,1
445,1
514,1
574,1
698,1
1047,1
1138,1
1346,1
1379,1
1810,1
1953,1
