xvalue,counts
1,9179
2,10214
3,2342
4,959
5,492
6,261
7,194
8,158
9,133
10,112
11,85
12,57
13,49
14,50
15,35
16,43
17,28
18,19
19,24
20,23
21,26
22,19
23,10
24,19
25,13
26,7
27,10
28,12
29,12
30,5
31,10
32,6
33,6
34,16
35,9
36,7
37,5
38,5
39,6
40,7
41,8
42,4
43,8
44,5
45,10
46,6
47,6
48,3
49,1
50,5
52,4
53,1
54,4
55,5
57,2
58,5
59,3
60,3
61,4
62,1
63,3
64,1
65,3
66,1
67,2
68,1
69,5
70,2
71,1
72,1
73,3
74,1
75,1
76,1
77,1
79,2
81,1
83,1
84,3
85,1
88,2
89,1
90,5
92,1
95,1
96,3
97,2
98,2
99,1
100,2
104,1
112,1
116,1
118,1
120,2
122,1
126,1
132,1
134,2
139,1
140,1
142,1
145,1
147,1
149,1
154,1
161,1
169,1
171,1
172,1
176,1
181,1
184,1
187,1
192,1
193,1
212,1
217,1
222,1
228,1
290,2
305,1
319,1
336,1
344,1
396,1
423,1
441,1
449,1
462,1
486,1
487,1
561,1
633,1
797,1
855,1
1237,1
1314,1
1587,1
1673,1
2038,1
2569,1
