xvalue,counts
1,9884
2,10452
3,2493
4,1032
5,524
6,322
7,246
8,160
9,145
10,128
11,84
12,75
13,62
14,51
15,52
16,43
17,40
18,36
19,32
20,32
21,22
22,19
23,34
24,13
25,14
26,12
27,13
28,17
29,10
30,6
31,14
32,4
33,5
34,9
35,10
36,7
37,8
38,11
39,10
40,8
41,8
42,9
43,4
44,7
45,3
46,3
47,5
48,6
49,4
50,3
51,5
52,5
53,7
54,3
55,6
56,1
57,3
58,3
59,4
60,1
61,4
62,2
63,3
64,2
65,3
66,2
67,2
68,4
69,3
71,2
72,1
73,1
74,1
75,1
78,2
80,1
81,1
82,2
83,1
84,2
85,3
87,2
88,1
90,2
91,1
92,1
94,1
95,2
96,1
97,2
99,1
101,1
102,2
103,1
104,3
105,1
106,1
107,2
108,1
109,2
111,1
118,1
119,1
123,2
124,1
125,1
127,1
129,1
137,1
138,1
141,1
145,1
150,1
152,1
153,1
155,1
158,1
166,1
167,1
172,1
173,1
175,1
177,1
184,2
190,1
192,1
193,1
197,2
216,1
220,1
223,1
225,1
231,1
263,1
279,1
286,1
292,1
309,1
311,1
318,1
327,1
328,1
341,1
379,1
382,1
412,1
430,1
434,1
469,1
485,1
494,1
501,1
527,1
535,1
550,1
560,1
622,1
699,1
957,1
993,1
1290,1
1564,1
1666,1
1711,1
2076,1
2628,1
