xvalue,counts
1,8700
2,9659
3,2217
4,862
5,482
6,252
7,199
8,125
9,128
10,87
11,88
12,80
13,38
14,33
15,34
16,32
17,27
18,33
19,23
20,20
21,21
22,17
23,13
24,15
25,7
26,12
27,8
28,4
29,12
30,6
31,12
32,10
33,9
34,8
35,6
36,9
37,10
38,8
39,6
40,4
41,6
42,6
43,8
44,3
45,5
46,5
47,3
48,4
49,3
50,1
51,5
53,2
55,2
56,3
57,4
58,2
59,2
60,4
61,4
62,1
63,1
64,3
65,2
66,2
67,3
70,2
71,2
72,1
73,1
74,3
75,3
76,2
77,1
78,3
79,1
80,1
81,3
82,3
83,2
84,3
86,1
88,1
89,1
91,1
93,1
94,1
96,1
97,2
98,1
102,1
105,1
109,1
120,1
121,2
122,1
123,1
132,1
133,2
137,2
141,1
143,1
147,3
148,1
162,1
166,1
169,1
170,1
176,1
187,2
199,2
232,1
244,1
267,1
279,1
282,1
292,1
307,1
322,1
372,1
381,1
424,1
430,1
445,1
461,1
466,1
502,1
635,1
729,1
775,1
1199,1
1275,1
1496,1
1687,1
1996,1
2351,1
