xvalue,counts
1,8549
2,9407
3,2188
4,889
5,479
6,295
7,212
8,143
9,124
10,104
11,77
12,70
13,58
14,46
15,39
16,43
17,30
18,33
19,29
20,24
21,15
22,18
23,22
24,14
25,13
26,19
27,10
28,8
29,7
30,10
31,13
32,8
33,11
34,8
35,5
36,11
37,6
38,7
39,6
40,4
41,6
42,5
43,9
44,5
45,7
46,2
47,2
48,1
49,4
50,3
51,5
52,4
53,2
54,1
55,1
56,4
57,3
58,3
59,1
60,2
61,2
62,1
64,2
65,2
66,1
67,4
68,5
70,2
73,3
74,2
75,3
76,3
77,2
78,3
80,1
81,2
82,1
83,1
84,1
85,1
87,3
89,2
92,1
93,2
94,1
95,5
96,1
100,1
101,1
103,1
106,1
107,1
114,1
115,1
121,1
124,1
126,2
128,1
135,1
136,2
143,1
145,1
147,3
158,2
162,1
170,1
171,1
173,1
187,2
192,1
193,1
197,1
205,1
227,1
239,1
247,1
271,1
279,1
280,1
295,1
299,1
303,1
314,1
359,1
371,1
380,1
404,1
406,1
423,1
430,1
450,1
470,1
474,1
483,1
512,1
520,1
544,1
549,1
644,1
671,1
793,1
1211,1
1281,1
1497,1
1698,1
2011,1
2370,1
