xvalue,counts
1,6993
2,8389
3,1786
4,764
5,412
6,256
7,189
8,138
9,98
10,75
11,82
12,61
13,36
14,49
15,39
16,33
17,20
18,24
19,20
20,20
21,21
22,18
23,14
24,16
25,12
26,8
27,10
28,16
29,14
30,10
31,8
32,10
33,3
34,9
35,5
36,7
37,4
38,3
39,8
40,9
41,4
42,7
43,3
44,3
45,1
46,6
47,1
48,2
49,2
50,1
51,5
52,3
53,1
54,3
56,1
57,2
59,2
60,5
62,2
63,1
64,2
65,1
66,2
67,2
68,2
69,1
70,1
71,1
72,1
73,1
74,4
75,3
77,1
78,2
81,2
82,2
83,1
85,2
86,1
88,1
89,1
93,3
94,1
95,1
96,2
97,1
101,2
103,1
104,1
105,1
109,1
111,1
117,1
129,2
130,1
131,1
132,1
136,2
145,1
147,1
159,1
160,1
164,1
166,1
170,1
173,1
191,1
195,1
203,1
228,1
231,1
238,1
245,1
262,1
265,1
266,1
291,2
292,1
293,1
295,1
297,1
317,1
321,1
403,1
426,1
428,1
459,2
460,1
469,1
535,1
536,1
556,1
576,1
591,1
656,1
1078,1
1116,1
1251,1
1735,1
1949,1
2371,1
