xvalue,counts
1,8989
2,10099
3,2347
4,913
5,487
6,270
7,224
8,152
9,126
10,87
11,78
12,64
13,63
14,43
15,37
16,34
17,30
18,21
19,21
20,20
21,18
22,24
23,18
24,13
25,14
26,11
27,4
28,11
29,13
30,7
31,11
32,7
33,13
34,8
35,7
36,7
37,2
38,14
39,7
40,7
41,4
42,5
43,10
44,7
45,5
46,3
47,4
48,6
49,4
50,2
51,1
52,2
53,4
54,5
56,4
57,1
58,2
59,3
60,3
61,3
62,2
63,2
64,2
65,2
66,2
67,3
68,3
69,2
70,3
72,3
73,1
76,1
77,1
78,2
79,1
80,1
81,1
82,3
83,1
85,4
87,1
88,2
90,1
91,2
92,1
94,1
95,1
96,1
97,2
99,3
103,2
108,1
110,1
112,1
113,1
114,1
116,1
125,1
128,1
130,1
132,1
133,1
135,1
139,1
142,3
148,1
155,1
157,1
164,1
166,1
173,1
177,1
180,1
185,1
188,1
191,1
195,1
198,1
214,1
225,1
250,1
279,1
287,1
310,1
311,1
313,1
340,1
387,1
407,1
438,1
447,1
450,1
481,1
490,1
510,1
633,1
786,1
841,1
1233,1
1309,1
1584,1
1677,1
2017,1
2522,1
