xvalue,counts
1,6192
2,7578
3,1675
4,648
5,304
6,209
7,153
8,107
9,76
10,72
11,44
12,50
13,42
14,22
15,25
16,23
17,13
18,16
19,18
20,15
21,15
22,8
23,13
24,17
25,12
26,11
27,5
28,9
29,7
30,7
31,7
32,10
33,6
34,6
35,3
36,7
37,5
38,5
39,2
40,3
41,2
42,2
43,7
44,2
45,1
47,1
48,3
49,2
50,5
51,2
52,1
54,3
55,3
56,1
57,2
58,2
59,1
60,1
61,2
62,1
63,4
64,2
65,2
66,2
67,1
68,2
69,1
70,2
71,1
72,1
73,1
74,1
77,2
78,3
79,2
80,1
82,1
85,1
86,1
92,2
93,1
99,1
100,1
102,1
106,1
111,2
112,1
115,1
117,1
122,1
123,1
126,1
134,1
135,1
140,1
150,1
152,1
158,2
175,1
196,1
214,1
222,2
225,1
234,1
251,1
262,1
276,1
285,1
334,1
382,1
426,1
472,1
488,1
511,1
516,1
550,1
1037,1
1073,1
1707,1
1709,1
2326,1
