xvalue,counts
2,6113
4,7502
6,1657
8,678
10,359
12,225
14,173
16,112
18,94
20,78
22,61
24,58
26,47
28,34
30,25
32,27
34,20
36,19
38,18
40,25
42,22
44,12
46,12
48,11
50,15
52,12
54,14
56,9
58,5
60,6
62,8
64,7
66,6
68,9
70,6
72,9
74,6
76,6
78,3
80,6
82,5
84,4
86,3
88,4
90,4
94,1
96,1
98,4
100,2
102,3
104,1
108,1
110,3
112,4
116,1
118,2
122,1
124,2
126,2
128,1
130,2
132,2
136,3
138,2
140,3
142,2
144,2
146,1
148,1
150,4
152,1
156,1
158,2
160,4
162,2
164,1
166,1
168,1
172,2
184,1
188,1
192,1
196,2
200,1
210,1
218,1
220,1
222,1
234,1
242,2
244,1
252,1
256,1
262,1
264,1
280,1
284,1
286,1
288,1
290,1
320,1
366,1
394,1
434,1
438,1
444,1
458,1
466,1
468,1
474,1
498,1
500,1
504,1
512,1
526,1
554,1
556,1
570,1
590,1
620,1
698,1
764,1
770,1
784,1
806,1
892,1
982,1
990,1
1098,1
1120,1
1226,1
1252,1
2130,1
2214,1
3460,2
4696,1
