xvalue,counts
1,8733
2,9445
3,2127
4,883
5,492
6,292
7,216
8,127
9,123
10,106
11,89
12,64
13,61
14,46
15,38
16,38
17,24
18,31
19,26
20,26
21,20
22,15
23,25
24,16
25,15
26,12
27,6
28,12
29,9
30,9
31,9
32,6
33,7
34,11
35,10
36,6
37,13
38,8
39,4
40,4
41,3
42,5
43,7
44,7
45,4
46,3
47,2
48,2
49,5
50,1
51,2
52,1
53,4
54,3
55,5
56,1
57,1
58,1
59,2
60,2
61,3
62,1
63,5
64,5
65,1
66,2
67,1
68,3
69,1
70,1
71,2
72,3
73,1
75,1
76,2
77,3
78,1
79,2
80,1
81,2
82,1
83,3
84,2
90,1
91,2
93,2
94,2
96,3
97,1
99,1
100,1
104,1
107,1
111,1
115,1
120,1
121,1
124,1
125,1
128,2
130,1
132,1
134,1
136,1
139,1
143,1
144,2
145,1
152,1
158,1
161,1
166,1
169,1
176,1
179,1
180,1
181,2
191,1
195,1
196,1
206,1
207,1
224,1
236,1
254,1
267,1
271,1
282,1
292,1
299,1
353,1
369,1
373,1
385,1
403,1
422,2
423,1
452,1
469,1
487,1
502,1
545,1
548,1
638,1
782,1
808,1
1211,1
1292,1
1541,1
1700,1
1953,1
2366,1
