xvalue,counts
1,9244
2,10148
3,2378
4,981
5,517
6,289
7,228
8,167
9,147
10,111
11,96
12,64
13,55
14,44
15,57
16,49
17,39
18,28
19,24
20,22
21,24
22,25
23,27
24,16
25,20
26,15
27,7
28,11
29,8
30,12
31,9
32,7
33,9
34,5
35,11
36,10
37,9
38,11
39,6
40,8
41,7
42,6
43,9
44,6
45,5
46,7
47,5
48,3
50,3
51,3
52,2
53,4
54,2
55,2
56,4
57,2
58,4
59,3
60,6
61,2
62,1
63,1
64,2
65,3
66,3
67,5
68,3
69,1
71,3
72,5
73,1
74,1
76,1
78,1
80,1
81,1
82,2
83,1
84,2
85,1
87,2
89,3
90,2
91,2
92,2
94,1
95,3
96,2
97,2
99,2
100,1
101,1
102,1
104,1
105,1
109,1
110,1
116,1
119,1
124,1
126,1
127,1
128,1
130,1
132,1
135,1
139,1
141,1
143,1
146,1
151,1
152,1
160,1
161,1
164,1
170,1
171,1
179,2
184,1
188,1
189,1
195,2
203,1
204,3
206,1
211,1
220,1
230,1
246,1
289,1
300,1
302,1
306,1
313,1
315,1
322,1
343,1
378,1
386,2
387,1
418,1
435,1
439,1
459,1
471,1
475,1
499,1
511,1
517,1
525,1
566,1
713,1
889,1
916,1
1270,1
1352,1
1658,1
1715,1
2066,1
2626,1
