xvalue,counts
1,8898
2,9804
3,2278
4,864
5,494
6,249
7,222
8,109
9,126
10,115
11,93
12,53
13,51
14,44
15,32
16,37
17,27
18,18
19,33
20,16
21,19
22,23
23,13
24,17
25,11
26,8
27,9
28,13
29,8
30,5
31,10
32,13
33,5
34,4
35,9
36,9
37,5
38,7
39,10
40,4
41,6
42,6
43,6
44,4
45,7
46,7
47,3
48,2
49,4
50,3
51,2
52,3
53,2
54,3
55,5
56,4
57,2
58,2
59,2
60,2
61,4
62,1
63,4
66,2
67,1
68,2
69,3
70,2
71,2
72,3
73,2
74,2
75,3
77,1
80,2
82,3
83,3
84,1
85,1
86,1
87,3
89,3
90,1
91,1
94,1
96,1
98,1
99,2
100,1
103,1
104,1
111,1
118,1
119,1
121,1
125,2
126,1
132,1
133,2
135,1
141,1
142,1
144,1
145,1
149,1
157,1
158,1
164,1
168,1
176,1
177,1
184,1
188,1
191,2
195,1
204,1
226,1
262,1
268,1
269,1
283,1
289,1
292,1
332,1
375,1
389,1
437,1
440,1
444,1
479,1
482,1
494,1
623,1
739,1
801,1
1220,1
1288,1
1544,1
1672,1
1991,1
2341,1
