xvalue,counts
1,8251
2,9135
3,2110
4,807
5,422
6,234
7,184
8,140
9,119
10,99
11,65
12,52
13,41
14,37
15,28
16,26
17,43
18,22
19,12
20,16
21,16
22,21
23,14
24,7
25,9
26,9
27,13
28,13
29,10
30,6
31,7
32,7
33,8
34,8
35,8
36,8
37,6
38,7
39,6
40,6
41,6
42,7
43,3
44,5
45,6
46,5
47,3
48,2
49,6
51,2
52,2
53,3
56,1
58,3
59,1
60,1
61,5
63,1
64,2
65,2
67,6
68,2
69,1
70,3
71,2
72,4
73,1
74,2
75,3
76,1
77,2
78,2
79,3
80,3
81,2
82,1
83,1
84,1
87,1
88,2
94,2
95,2
99,2
104,1
108,2
116,1
117,1
121,1
132,1
133,1
136,3
139,2
144,1
148,1
161,1
166,1
170,3
171,1
177,1
180,1
181,1
188,1
202,1
212,1
224,1
258,1
267,1
269,1
279,1
296,1
351,1
357,1
393,1
408,1
418,1
425,1
453,1
487,1
560,1
600,1
705,1
1137,1
1248,1
1329,1
1640,1
1962,1
2341,1
