xvalue,counts
1,8818
2,9773
3,2268
4,874
5,487
6,260
7,191
8,140
9,122
10,106
11,87
12,62
13,45
14,34
15,34
16,32
17,29
18,24
19,27
20,19
21,16
22,19
23,19
24,14
25,12
26,10
27,6
28,9
29,9
30,9
31,14
32,7
33,9
34,7
35,4
36,6
37,11
38,5
39,6
40,6
41,5
42,5
43,6
44,5
45,4
46,6
47,3
48,4
49,4
50,4
51,2
53,2
54,10
55,1
56,4
57,2
58,2
59,3
60,2
61,2
62,2
64,1
65,3
66,3
67,1
68,1
69,2
70,4
71,3
73,3
74,2
77,1
78,2
81,1
82,4
83,2
84,2
85,1
86,1
87,3
88,2
89,1
90,1
93,1
95,1
97,1
99,1
100,2
102,1
103,1
111,1
114,1
119,1
121,1
124,1
127,1
128,2
130,1
132,1
135,1
138,1
143,1
144,1
145,1
146,1
151,1
152,1
159,2
167,1
172,1
180,1
181,2
194,1
198,1
203,1
236,1
262,1
270,1
272,1
282,1
290,1
296,1
340,1
374,1
394,1
402,1
437,1
442,1
480,1
492,1
496,1
624,1
743,1
813,1
1217,1
1301,1
1537,1
1683,1
1992,1
2333,1
