xvalue,counts
2,8549
4,9407
6,2188
8,889
10,479
12,295
14,212
16,143
18,124
20,104
22,77
24,70
26,58
28,46
30,39
32,43
34,30
36,33
38,29
40,24
42,15
44,18
46,22
48,14
50,13
52,19
54,10
56,8
58,7
60,10
62,13
64,8
66,11
68,8
70,5
72,11
74,6
76,7
78,6
80,4
82,6
84,5
86,9
88,5
90,7
92,2
94,2
96,1
98,4
100,3
102,5
104,4
106,2
108,1
110,1
112,4
114,3
116,3
118,1
120,2
122,2
124,1
128,2
130,2
132,1
134,4
136,5
140,2
146,3
148,2
150,3
152,3
154,2
156,3
160,1
162,2
164,1
166,1
168,1
170,1
174,3
178,2
184,1
186,2
188,1
190,5
192,1
200,1
202,1
206,1
212,1
214,1
228,1
230,1
242,1
248,1
252,2
256,1
270,1
272,2
286,1
290,1
294,3
316,2
324,1
340,1
342,1
346,1
374,2
384,1
386,1
394,1
410,1
454,1
478,1
494,1
542,1
558,1
560,1
590,1
598,1
606,1
628,1
718,1
742,1
760,1
808,1
812,1
846,1
860,1
900,1
940,1
948,1
966,1
1024,1
1040,1
1088,1
1098,1
1288,1
1342,1
1586,1
2422,1
2562,1
2994,1
3396,1
4022,1
4740,1
