xvalue,counts
1,7717
2,9081
3,2022
4,828
5,461
6,270
7,209
8,142
9,120
10,85
11,84
12,62
13,53
14,49
15,30
16,34
17,33
18,28
19,26
20,19
21,19
22,18
23,23
24,16
25,23
26,8
27,11
28,11
29,8
30,11
31,8
32,7
33,8
34,7
35,3
36,9
37,9
38,5
39,6
40,3
41,10
42,6
43,5
44,7
45,2
46,4
47,2
48,4
49,4
50,3
51,3
52,1
53,1
54,3
55,4
56,2
57,2
60,3
62,3
63,1
64,1
65,4
67,1
68,1
70,2
71,2
73,4
74,2
75,2
76,2
77,2
78,3
80,2
81,1
83,2
84,4
85,1
86,3
87,2
88,1
89,1
90,2
91,1
93,2
95,2
96,1
97,2
102,1
105,1
112,3
115,1
118,2
120,1
123,1
124,1
131,1
135,2
138,1
140,1
141,1
144,1
150,1
154,1
155,1
156,1
161,1
167,2
183,1
191,1
192,1
202,1
211,1
219,1
235,1
238,1
264,1
272,1
279,2
284,1
297,1
298,1
304,1
320,1
324,1
335,1
348,1
356,1
374,1
406,1
435,1
437,1
449,1
467,1
486,1
506,1
537,1
546,1
593,1
642,1
726,1
1141,1
1273,1
1347,1
1705,1
1991,1
2361,1
