-1.569581097796216272e+04,-1.569687358130074608e+04,-1.569793196929166879e+04,-1.569898617542886313e+04,-1.570003623280793181e+04,-1.570108217413220700e+04,-1.570212403171926780e+04,-1.570316183750674827e+04,-1.570419562305831278e+04,-1.570522541956943496e+04,-1.570625125787334582e+04,-1.570727316844621237e+04,-1.570829118141315848e+04,-1.570930532655315619e+04,-1.571031563330446988e+04,-1.571132213077017514e+04,-1.571232484772266616e+04,-1.571332381260897819e+04,-1.571431905355574781e+04,-1.571531059837383327e+04,-1.571629847456301286e+04,-1.571728270931685802e+04,-1.571826332952688426e+04,-1.571924036178746974e+04,-1.572021383239981515e+04,-1.572118376737647486e+04,-1.572215019244538780e+04,-1.572311313305435033e+04,-1.572407261437461784e+04,-1.572502866130532857e+04,-1.572598129847709060e+04,-1.572693055025607100e+04,-1.572787644074757554e+04,-1.572881899379993047e+04,-1.572975823300806769e+04,-1.573069418171693724e+04,-1.573162686302539805e+04,-1.573255629978934667e+04,-1.573348251462512053e+04,-1.573440552991319601e+04,-1.573532536780095506e+04,-1.573624205020625777e+04,-1.573715559882057642e+04,-1.573806603511198955e+04,-1.573897338032819243e+04,-1.573987765549985306e+04,-1.574077888144303506e+04,-1.574167707876253553e+04,-1.574257226785462626e+04,-1.574346446890981315e+04,-1.574435370191547190e+04,-1.574523998665890394e+04,-1.574612334272967746e+04,-1.574700378952244500e+04,-1.574788134623937913e+04,-1.574875603189291905e+04,-1.574962786530801714e+04,-1.575049686512484914e+04,-1.575136304980090790e+04,-1.575222643761379732e+04,-1.575308704666326776e+04,-1.575394489487342071e+04,-1.575479999999553911e+04,-1.575565237960943159e+04,-1.575650205112649746e+04,-1.575734903179136381e+04,-1.575819333868414469e+04,-1.575903498872249111e+04,-1.575987399866377928e+04,-1.576071038510694780e+04,-1.576154416449459313e+04,-1.576237535311497777e+04,-1.576320396710380737e+04,-1.576403002244632080e+04,-1.576485353497887627e+04,-1.576567452039123418e+04,-1.576649299422787954e+04,-1.576730897189012830e+04,-1.576812246863780274e+04,-1.576893349959091211e+04,-1.576974207973139710e+04,-1.577054822390475965e+04,-1.577135194682197653e+04,-1.577215326306060342e+04,-1.577295218706687774e+04,-1.577374873315698096e+04,-1.577454291551887400e+04,-1.577533474821355776e+04,-1.577612424517669933e+04,-1.577691142022014901e+04,-1.577769628703334456e+04,-1.577847885918481370e+04,-1.577925915012353471e+04,-1.578003717318034978e+04,-1.578081294156944932e+04,-1.578158646838951790e+04,-1.578235776662528588e+04,-1.578312684914874990e+04,-1.578389372872050080e+04,-1.578465841799098234e+04
-1.547857857026714919e+04,-1.547971469288805383e+04,-1.548084631901678767e+04,-1.548197348433238949e+04,-1.548309622409001895e+04,-1.548421457312727216e+04,-1.548532856587130664e+04,-1.548643823634481487e+04,-1.548754361817263998e+04,-1.548864474458781115e+04,-1.548974164843755534e+04,-1.549083436218943280e+04,-1.549192291793717595e+04,-1.549300734740609914e+04,-1.549408768195916673e+04,-1.549516395260208083e+04,-1.549623618998910206e+04,-1.549730442442799176e+04,-1.549836868588538709e+04,-1.549942900399193604e+04,-1.550048540804720324e+04,-1.550153792702472856e+04,-1.550258658957665102e+04,-1.550363142403866550e+04,-1.550467245843451565e+04,-1.550570972048065778e+04,-1.550674323759075560e+04,-1.550777303687986932e+04,-1.550879914516916506e+04,-1.550982158898969465e+04,-1.551084039458695588e+04,-1.551185558792485244e+04,-1.551286719468965202e+04,-1.551387524029384258e+04,-1.551487974988037422e+04,-1.551588074832610073e+04,-1.551687826024565584e+04,-1.551787230999519124e+04,-1.551886292167587817e+04,-1.551985011913757990e+04,-1.552083392598218779e+04,-1.552181436556718472e+04,-1.552279146100890102e+04,-1.552376523518597969e+04,-1.552473571074246502e+04,-1.552570291009113862e+04,-1.552666685541646984e+04,-1.552762756867795179e+04,-1.552858507161293164e+04,-1.552953938573978667e+04,-1.553049053236073632e+04,-1.553143853256465445e+04,-1.553238340723020701e+04,-1.553332517702822588e+04,-1.553426386242483750e+04,-1.553519948368396945e+04,-1.553613206086996252e+04,-1.553706161385047562e+04,-1.553798816229858130e+04,-1.553891172569577066e+04,-1.553983232333412161e+04,-1.554074997431889278e+04,-1.554166469757086816e+04,-1.554257651182883455e+04,-1.554348543565174623e+04,-1.554439148742111502e+04,-1.554529468534331863e+04,-1.554619504745172344e+04,-1.554709259160889633e+04,-1.554798733550876568e+04,-1.554887929667882418e+04,-1.554976849248202780e+04,-1.555065494011906776e+04,-1.555153865663017496e+04,-1.555241965889728999e+04,-1.555329796364591130e+04,-1.555417358744705780e+04,-1.555504654671917524e+04,-1.555591685773008430e+04,-1.555678453659854313e+04,-1.555764959929646102e+04,-1.555851206165031363e+04,-1.555937193934319839e+04,-1.556022924791633704e+04,-1.556108400277091278e+04,-1.556193621916973279e+04,-1.556278591223886360e+04,-1.556363309696922443e+04,-1.556447778821826796e+04,-1.556532000071153016e+04,-1.556615974904415452e+04,-1.556699704768256925e+04,-1.556783191096568407e+04,-1.556866435310681118e+04,-1.556949438819476018e+04,-1.557032203019551525e+04,-1.557114729295358848e+04,-1.557197019019336403e+04,-1.557279073552059708e+04,-1.557360894242373797e+04
-1.527831265552119112e+04,-1.527952027125435416e+04,-1.528072311991131573e+04,-1.528192123925990381e+04,-1.528311466661979648e+04,-1.528430343886935771e+04,-1.528548759245266774e+04,-1.528666716338638253e+04,-1.528784218726616382e+04,-1.528901269927364774e+04,-1.529017873418235104e+04,-1.529134032636437223e+04,-1.529249750979644887e+04,-1.529365031806563638e+04,-1.529479878437606385e+04,-1.529594294155380703e+04,-1.529708282205330215e+04,-1.529821845796266643e+04,-1.529934988100919509e+04,-1.530047712256479281e+04,-1.530160021365129069e+04,-1.530271918494568308e+04,-1.530383406678499705e+04,-1.530494488917165654e+04,-1.530605168177814630e+04,-1.530715447395188312e+04,-1.530825329472003978e+04,-1.530934817279403069e+04,-1.531043913657426492e+04,-1.531152621415456269e+04,-1.531260943332640090e+04,-1.531368882158356064e+04,-1.531476440612603074e+04,-1.531583621386454797e+04,-1.531690427142425688e+04,-1.531796860514915352e+04,-1.531902924110571621e+04,-1.532008620508707827e+04,-1.532113952261656232e+04,-1.532218921895167296e+04,-1.532323531908765653e+04,-1.532427784776109183e+04,-1.532531682945354441e+04,-1.532635228839510637e+04,-1.532738424856761594e+04,-1.532841273370830277e+04,-1.532943776731289836e+04,-1.533045937263907581e+04,-1.533147757270951115e+04,-1.533249239031516845e+04,-1.533350384801827568e+04,-1.533451196815553158e+04,-1.533551677284097605e+04,-1.533651828396898600e+04,-1.533751652321718757e+04,-1.533851151204939561e+04,-1.533950327171820209e+04,-1.534049182326796108e+04,-1.534147718753737536e+04,-1.534245938516229580e+04,-1.534343843657812977e+04,-1.534441436202267141e+04,-1.534538718153853006e+04,-1.534635691497563494e+04,-1.534732358199369810e+04,-1.534828720206474281e+04,-1.534924779447528817e+04,-1.535020537832886112e+04,-1.535115997254830108e+04,-1.535211159587799193e+04,-1.535306026688605198e+04,-1.535400600396662412e+04,-1.535494882534204953e+04,-1.535588874906485580e+04,-1.535682579302016711e+04,-1.535775997492747047e+04,-1.535869131234271299e+04,-1.535961982266051928e+04,-1.536054552311585940e+04,-1.536146843078622260e+04,-1.536238856259352724e+04,-1.536330593530582883e+04,-1.536422056553930452e+04,-1.536513246976018127e+04,-1.536604166428639655e+04,-1.536694816528933188e+04,-1.536785198879568088e+04,-1.536875315068922282e+04,-1.536965166671231782e+04,-1.537054755246779860e+04,-1.537144082342041111e+04,-1.537233149489863536e+04,-1.537321958209617151e+04,-1.537410510007352786e+04,-1.537498806375960703e+04,-1.537586848795316655e+04,-1.537674638732447056e+04,-1.537762177641669405e+04,-1.537849466964723433e+04,-1.537936508130945913e+04
-1.509279217086760946e+04,-1.509406921046458410e+04,-1.509534122335267239e+04,-1.509660824928814327e+04,-1.509787032755601467e+04,-1.509912749697730032e+04,-1.510037979591655312e+04,-1.510162726228876818e+04,-1.510286993356659332e+04,-1.510410784678698110e+04,-1.510534103855817375e+04,-1.510656954506609327e+04,-1.510779340208099165e+04,-1.510901264496366275e+04,-1.511022730867173414e+04,-1.511143742776578802e+04,-1.511264303641543302e+04,-1.511384416840503400e+04,-1.511504085713960740e+04,-1.511623313565048375e+04,-1.511742103660076100e+04,-1.511860459229095613e+04,-1.511978383466420382e+04,-1.512095879531154787e+04,-1.512212950547718174e+04,-1.512329599606339434e+04,-1.512445829763565416e+04,-1.512561644042751141e+04,-1.512677045434521096e+04,-1.512792036897262369e+04,-1.512906621357579752e+04,-1.513020801710745582e+04,-1.513134580821148302e+04,-1.513247961522732840e+04,-1.513360946619431161e+04,-1.513473538885593189e+04,-1.513585741066372793e+04,-1.513697555878177627e+04,-1.513808986009037835e+04,-1.513920034119013326e+04,-1.514030702840591402e+04,-1.514140994779039829e+04,-1.514250912512813011e+04,-1.514360458593887415e+04,-1.514469635548155202e+04,-1.514578445875753823e+04,-1.514686892051431460e+04,-1.514794976524886079e+04,-1.514902701721086487e+04,-1.515010070040638857e+04,-1.515117083860078492e+04,-1.515223745532217072e+04,-1.515330057386436783e+04,-1.515436021729017011e+04,-1.515541640843427376e+04,-1.515646916990641694e+04,-1.515751852409413004e+04,-1.515856449316588260e+04,-1.515960709907374621e+04,-1.516064636355631956e+04,-1.516168230814136041e+04,-1.516271495414872334e+04,-1.516374432269281897e+04,-1.516477043468533520e+04,-1.516579331083790748e+04,-1.516681297166450713e+04,-1.516782943748404796e+04,-1.516884272842286373e+04,-1.516985286441712560e+04,-1.517085986521517043e+04,-1.517186375037999642e+04,-1.517286453929142954e+04,-1.517386225114847002e+04,-1.517485690497160613e+04,-1.517584851960485321e+04,-1.517683711371819300e+04,-1.517782270580934892e+04,-1.517880531420625448e+04,-1.517978495706905414e+04,-1.518076165239186412e+04,-1.518173541800526255e+04,-1.518270627157777744e+04,-1.518367423061825684e+04,-1.518463931247753135e+04,-1.518560153435046595e+04,-1.518656091327770991e+04,-1.518751746614759759e+04,-1.518847120969798380e+04,-1.518942216051800824e+04,-1.519037033504977808e+04,-1.519131574959024510e+04,-1.519225842029282830e+04,-1.519319836316908913e+04,-1.519413559409036316e+04,-1.519507012878954265e+04,-1.519600198286253362e+04,-1.519693117176986925e+04,-1.519785771083836335e+04,-1.519878161526256190e+04,-1.519970290010620556e+04
-1.492021887389833500e+04,-1.492156322338874088e+04,-1.492290229789329533e+04,-1.492423613905156344e+04,-1.492556478801021512e+04,-1.492688828543074305e+04,-1.492820667149704786e+04,-1.492951998592307973e+04,-1.493082826795977053e+04,-1.493213155640268451e+04,-1.493342988959866125e+04,-1.493472330545299337e+04,-1.493601184143604587e+04,-1.493729553458988630e+04,-1.493857442153488591e+04,-1.493984853847615341e+04,-1.494111792120953032e+04,-1.494238260512816305e+04,-1.494364262522812169e+04,-1.494489801611468283e+04,-1.494614881200780655e+04,-1.494739504674810632e+04,-1.494863675380234054e+04,-1.494987396626896953e+04,-1.495110671688340517e+04,-1.495233503802345695e+04,-1.495355896171450877e+04,-1.495477851963455942e+04,-1.495599374311928113e+04,-1.495720466316702550e+04,-1.495841131044345821e+04,-1.495961371528649943e+04,-1.496081190771087131e+04,-1.496200591741275639e+04,-1.496319577377428141e+04,-1.496438150586791016e+04,-1.496556314246079091e+04,-1.496674071201907827e+04,-1.496791424271202413e+04,-1.496908376241621590e+04,-1.497024929871947461e+04,-1.497141087892508403e+04,-1.497256853005546873e+04,-1.497372227885610846e+04,-1.497487215179927807e+04,-1.497601817508792919e+04,-1.497716037465913905e+04,-1.497829877618788487e+04,-1.497943340509023983e+04,-1.498056428652739123e+04,-1.498169144540850903e+04,-1.498281490639439289e+04,-1.498393469390069731e+04,-1.498505083210127123e+04,-1.498616334493111572e+04,-1.498727225608976187e+04,-1.498837758904427574e+04,-1.498947936703223240e+04,-1.499057761306482098e+04,-1.499167234992963677e+04,-1.499276360019375534e+04,-1.499385138620631915e+04,-1.499493573010167165e+04,-1.499601665380188570e+04,-1.499709417901933739e+04,-1.499816832725986023e+04,-1.499923911982480058e+04,-1.500030657781398622e+04,-1.500137072212814564e+04,-1.500243157347138003e+04,-1.500348915235362438e+04,-1.500454347909322678e+04,-1.500559457381903667e+04,-1.500664245647306961e+04,-1.500768714681255915e+04,-1.500872866441249607e+04,-1.500976702866764390e+04,-1.501080225879479622e+04,-1.501183437383506316e+04,-1.501286339265592505e+04,-1.501388933395329514e+04,-1.501491221625368962e+04,-1.501593205791621222e+04,-1.501694887713465141e+04,-1.501796269193934495e+04,-1.501897352019919163e+04,-1.501998137962365945e+04,-1.502098628776449368e+04,-1.502198826201773227e+04,-1.502298731962555394e+04,-1.502398347767801533e+04,-1.502497675311481180e+04,-1.502596716272717822e+04,-1.502695472315948427e+04,-1.502793945091099158e+04,-1.502892136233769816e+04,-1.502990047365361897e+04,-1.503087680093277231e+04,-1.503185036011068769e+04,-1.503282116698591744e+04
-1.475911705297459230e+04,-1.476052655195461557e+04,-1.476193053944514395e+04,-1.476332905885941364e+04,-1.476472215309749299e+04,-1.476610986455450984e+04,-1.476749223512836761e+04,-1.476886930622770524e+04,-1.477024111877931136e+04,-1.477160771323580411e+04,-1.477296912958267421e+04,-1.477432540734576287e+04,-1.477567658559797928e+04,-1.477702270296655661e+04,-1.477836379763958030e+04,-1.477969990737258740e+04,-1.478103106949539870e+04,-1.478235732091812861e+04,-1.478367869813778088e+04,-1.478499523724419123e+04,-1.478630697392616457e+04,-1.478761394347744317e+04,-1.478891618080248008e+04,-1.479021372042210896e+04,-1.479150659647928114e+04,-1.479279484274448441e+04,-1.479407849262107447e+04,-1.479535757915087197e+04,-1.479663213501909195e+04,-1.479790219255950251e+04,-1.479916778375962349e+04,-1.480042894026553040e+04,-1.480168569338666748e+04,-1.480293807410078807e+04,-1.480418611305852028e+04,-1.480542984058789625e+04,-1.480666928669904155e+04,-1.480790448108845703e+04,-1.480913545314351359e+04,-1.481036223194664126e+04,-1.481158484627961298e+04,-1.481280332462765000e+04,-1.481401769518339825e+04,-1.481522798585115197e+04,-1.481643422425055905e+04,-1.481763643772068099e+04,-1.481883465332357810e+04,-1.482002889784826948e+04,-1.482121919781413999e+04,-1.482240557947491652e+04,-1.482358806882182398e+04,-1.482476669158734330e+04,-1.482594147324851292e+04,-1.482711243903041941e+04,-1.482827961390942437e+04,-1.482944302261639859e+04,-1.483060268964006536e+04,-1.483175863923003271e+04,-1.483291089539999120e+04,-1.483405948193072800e+04,-1.483520442237317366e+04,-1.483634574005124523e+04,-1.483748345806489306e+04,-1.483861759929297114e+04,-1.483974818639597652e+04,-1.484087524181880508e+04,-1.484199878779358914e+04,-1.484311884634231865e+04,-1.484423543927944411e+04,-1.484534858821458874e+04,-1.484645831455503867e+04,-1.484756463950830403e+04,-1.484866758408456553e+04,-1.484976716909911374e+04,-1.485086341517483015e+04,-1.485195634274447366e+04,-1.485304597205303799e+04,-1.485413232316008725e+04,-1.485521541594201517e+04,-1.485629527009417870e+04,-1.485737190513324094e+04,-1.485844534039919017e+04,-1.485951559505763180e+04,-1.486058268810164918e+04,-1.486164663835415558e+04,-1.486270746446970406e+04,-1.486376518493655749e+04,-1.486481981807876946e+04,-1.486587138205791598e+04,-1.486691989487523279e+04,-1.486796537437334882e+04,-1.486900783823818347e+04,-1.487004730400089466e+04,-1.487108378903946141e+04,-1.487211731058073565e+04,-1.487314788570193377e+04,-1.487417553133249567e+04,-1.487520026425588912e+04,-1.487622210111100867e+04,-1.487724105839418553e+04
-1.460826134691688094e+04,-1.460973378676584980e+04,-1.461120049082707192e+04,-1.461266150417280005e+04,-1.461411687134364183e+04,-1.461556663635666519e+04,-1.461701084271382206e+04,-1.461844953340982829e+04,-1.461988275094005076e+04,-1.462131053730840722e+04,-1.462273293403460229e+04,-1.462414998216188360e+04,-1.462556172226416675e+04,-1.462696819445318033e+04,-1.462836943838553634e+04,-1.462976549326956592e+04,-1.463115639787207692e+04,-1.463254219052495500e+04,-1.463392290913170655e+04,-1.463529859117381056e+04,-1.463666927371700513e+04,-1.463803499341734823e+04,-1.463939578652731325e+04,-1.464075168890177338e+04,-1.464210273600363143e+04,-1.464344896290967881e+04,-1.464479040431612884e+04,-1.464612709454415199e+04,-1.464745906754525822e+04,-1.464878635690653755e+04,-1.465010899585605694e+04,-1.465142701726773885e+04,-1.465274045366653081e+04,-1.465404933723325667e+04,-1.465535369980963878e+04,-1.465665357290282918e+04,-1.465794898769024621e+04,-1.465923997502410384e+04,-1.466052656543593912e+04,-1.466180878914106688e+04,-1.466308667604296897e+04,-1.466436025573756342e+04,-1.466562955751734444e+04,-1.466689461037564615e+04,-1.466815544301059344e+04,-1.466941208382926197e+04,-1.467066456095142166e+04,-1.467191290221356758e+04,-1.467315713517263066e+04,-1.467439728710976124e+04,-1.467563338503395789e+04,-1.467686545568582005e+04,-1.467809352554077850e+04,-1.467931762081305715e+04,-1.468053776745878167e+04,-1.468175399117938650e+04,-1.468296631742512000e+04,-1.468417477139808943e+04,-1.468537937805570800e+04,-1.468658016211369613e+04,-1.468777714804925563e+04,-1.468897036010414377e+04,-1.469015982228770736e+04,-1.469134555837982043e+04,-1.469252759193377824e+04,-1.469370594627927312e+04,-1.469488064452509570e+04,-1.469605170956204347e+04,-1.469721916406555647e+04,-1.469838303049850765e+04,-1.469954333111382948e+04,-1.470070008795703689e+04,-1.470185332286894118e+04,-1.470300305748809114e+04,-1.470414931325339421e+04,-1.470529211140631560e+04,-1.470643147299364136e+04,-1.470756741886953751e+04,-1.470869996969807835e+04,-1.470982914595556940e+04,-1.471095496793278471e+04,-1.471207745573704233e+04,-1.471319662929470724e+04,-1.471431250835321407e+04,-1.471542511248314986e+04,-1.471653446108041862e+04,-1.471764057336840597e+04,-1.471874346839987811e+04,-1.471984316505909374e+04,-1.472093968206381942e+04,-1.472203303796710679e+04,-1.472312325115947533e+04,-1.472421033987062401e+04,-1.472529432217130852e+04,-1.472637521597539308e+04,-1.472745303904137836e+04,-1.472852780897443517e+04,-1.472959954322801423e+04,-1.473066825910562147e+04,-1.473173397376260255e+04
-1.446662372117953055e+04,-1.446815684320177024e+04,-1.446968401779017404e+04,-1.447120529155655095e+04,-1.447272071056393906e+04,-1.447423032033501840e+04,-1.447573416586080748e+04,-1.447723229160884875e+04,-1.447872474153120493e+04,-1.448021155907256798e+04,-1.448169278717804991e+04,-1.448316846830068971e+04,-1.448463864440913858e+04,-1.448610335699497955e+04,-1.448756264707985247e+04,-1.448901655522268811e+04,-1.449046512152651485e+04,-1.449190838564543265e+04,-1.449334638679121417e+04,-1.449477916373989865e+04,-1.449620675483823652e+04,-1.449762919801006319e+04,-1.449904653076244722e+04,-1.450045879019185304e+04,-1.450186601299011818e+04,-1.450326823545026673e+04,-1.450466549347239197e+04,-1.450605782256927523e+04,-1.450744525787189013e+04,-1.450882783413497418e+04,-1.451020558574237293e+04,-1.451157854671228961e+04,-1.451294675070242374e+04,-1.451431023101513711e+04,-1.451566902060250686e+04,-1.451702315207103493e+04,-1.451837265768666475e+04,-1.451971756937946338e+04,-1.452105791874821807e+04,-1.452239373706508923e+04,-1.452372505528014153e+04,-1.452505190402572953e+04,-1.452637431362062125e+04,-1.452769231407478401e+04,-1.452900593509306418e+04,-1.453031520607965467e+04,-1.453162015614186021e+04,-1.453292081409452658e+04,-1.453421720846344033e+04,-1.453550936748954700e+04,-1.453679731913265823e+04,-1.453808109107514974e+04,-1.453936071072560662e+04,-1.454063620522251222e+04,-1.454190760143774241e+04,-1.454317492598000899e+04,-1.454443820519847395e+04,-1.454569746518587272e+04,-1.454695273178208481e+04,-1.454820403057714611e+04,-1.454945138691473949e+04,-1.455069482589515974e+04,-1.455193437237850594e+04,-1.455317005098774825e+04,-1.455440188611167287e+04,-1.455562990190794881e+04,-1.455685412230601287e+04,-1.455807457100990723e+04,-1.455929127150115164e+04,-1.456050424704148099e+04,-1.456171352067566477e+04,-1.456291911523409544e+04,-1.456412105333559703e+04,-1.456531935738992797e+04,-1.456651404960028412e+04,-1.456770515196604902e+04,-1.456889268628512400e+04,-1.457007667415643300e+04,-1.457125713698237814e+04,-1.457243409597117352e+04,-1.457360757213920078e+04,-1.457477758631332836e+04,-1.457594415913323610e+04,-1.457710731105357809e+04,-1.457826706234623634e+04,-1.457942343310255274e+04,-1.458057644323529712e+04,-1.458172611248105386e+04,-1.458287246040202808e+04,-1.458401550638823755e+04,-1.458515526965956451e+04,-1.458629176926767286e+04,-1.458742502409795998e+04,-1.458855505287156848e+04,-1.458968187414723434e+04,-1.459080550632315317e+04,-1.459192596763892470e+04,-1.459304327617723720e+04,-1.459415744986576283e+04,-1.459526850647892752e+04
-1.433333380743863563e+04,-1.433492530092697598e+04,-1.433651064844995562e+04,-1.433808989803415716e+04,-1.433966309714182353e+04,-1.434123029267988932e+04,-1.434279153100853000e+04,-1.434434685794975667e+04,-1.434589631879568151e+04,-1.434743995831665052e+04,-1.434897782076930162e+04,-1.435050994990445179e+04,-1.435203638897474411e+04,-1.435355718074219476e+04,-1.435507236748568539e+04,-1.435658199100811908e+04,-1.435808609264374718e+04,-1.435958471326495783e+04,-1.436107789328932631e+04,-1.436256567268625804e+04,-1.436404809098365513e+04,-1.436552518727441202e+04,-1.436699700022278921e+04,-1.436846356807064512e+04,-1.436992492864367887e+04,-1.437138111935738925e+04,-1.437283217722299014e+04,-1.437427813885330397e+04,-1.437571904046847339e+04,-1.437715491790146552e+04,-1.437858580660371081e+04,-1.438001174165048360e+04,-1.438143275774613357e+04,-1.438284888922953360e+04,-1.438426017007898736e+04,-1.438566663391733709e+04,-1.438706831401696036e+04,-1.438846524330466673e+04,-1.438985745436642901e+04,-1.439124497945199619e+04,-1.439262785047978832e+04,-1.439400609904111479e+04,-1.439537975640488003e+04,-1.439674885352184174e+04,-1.439811342102900380e+04,-1.439947348925375809e+04,-1.440082908821817182e+04,-1.440218024764305665e+04,-1.440352699695192860e+04,-1.440486936527496073e+04,-1.440620738145310315e+04,-1.440754107404160095e+04,-1.440887047131395229e+04,-1.441019560126564829e+04,-1.441151649161763635e+04,-1.441283316982008546e+04,-1.441414566305591507e+04,-1.441545399824402921e+04,-1.441675820204306365e+04,-1.441805830085445086e+04,-1.441935432082596708e+04,-1.442064628785485183e+04,-1.442193422759095665e+04,-1.442321816544005014e+04,-1.442449812656683753e+04,-1.442577413589794196e+04,-1.442704621812502955e+04,-1.442831439770768702e+04,-1.442957869887635570e+04,-1.443083914563518192e+04,-1.443209576176488736e+04,-1.443334857082540293e+04,-1.443459759615880466e+04,-1.443584286089180750e+04,-1.443708438793855021e+04,-1.443832220000312736e+04,-1.443955631958220511e+04,-1.444078676896746219e+04,-1.444201357024822391e+04,-1.444323674531380857e+04,-1.444445631585587762e+04,-1.444567230337101500e+04,-1.444688472916292449e+04,-1.444809361434472339e+04,-1.444929897984128729e+04,-1.445050084639144552e+04,-1.445169923455026947e+04,-1.445289416469105890e+04,-1.445408565700771214e+04,-1.445527373151668507e+04,-1.445645840805909756e+04,-1.445763970630279800e+04,-1.445881764574440786e+04,-1.445999224571120612e+04,-1.446116352536327577e+04,-1.446233150369521718e+04,-1.446349619953822184e+04,-1.446465763156186949e+04,-1.446581581827595073e+04,-1.446697077803241700e+04
-1.420764875975234099e+04,-1.420929625996961840e+04,-1.421093742928318716e+04,-1.421257231700404736e+04,-1.421420097186531348e+04,-1.421582344203132561e+04,-1.421743977510646437e+04,-1.421905001814378375e+04,-1.422065421765364590e+04,-1.422225241961191750e+04,-1.422384466946829889e+04,-1.422543101215421120e+04,-1.422701149209084360e+04,-1.422858615319672208e+04,-1.423015503889536558e+04,-1.423171819212274750e+04,-1.423327565533454435e+04,-1.423482747051329170e+04,-1.423637367917551273e+04,-1.423791432237847221e+04,-1.423944944072709040e+04,-1.424097907438046241e+04,-1.424250326305846102e+04,-1.424402204604815051e+04,-1.424553546221003126e+04,-1.424704354998425879e+04,-1.424854634739660833e+04,-1.425004389206461747e+04,-1.425153622120324508e+04,-1.425302337163069387e+04,-1.425450537977407294e+04,-1.425598228167491470e+04,-1.425745411299456464e+04,-1.425892090901966731e+04,-1.426038270466724498e+04,-1.426183953449002183e+04,-1.426329143268132611e+04,-1.426473843308025243e+04,-1.426618056917644208e+04,-1.426761787411489422e+04,-1.426905038070074806e+04,-1.427047812140394490e+04,-1.427190112836368098e+04,-1.427331943339304780e+04,-1.427473306798329577e+04,-1.427614206330839806e+04,-1.427754645022899967e+04,-1.427894625929693211e+04,-1.428034152075908787e+04,-1.428173226456167686e+04,-1.428311852035406264e+04,-1.428450031749276059e+04,-1.428587768504530868e+04,-1.428725065179400553e+04,-1.428861924623962113e+04,-1.428998349660526765e+04,-1.429134343083972999e+04,-1.429269907662120022e+04,-1.429405046136074270e+04,-1.429539761220568289e+04,-1.429674055604303976e+04,-1.429807931950286547e+04,-1.429941392896145771e+04,-1.430074441054463205e+04,-1.430207079013094699e+04,-1.430339309335464168e+04,-1.430471134560897735e+04,-1.430602557204902041e+04,-1.430733579759477288e+04,-1.430864204693397733e+04,-1.430994434452522182e+04,-1.431124271460048112e+04,-1.431253718116815617e+04,-1.431382776801570617e+04,-1.431511449871244076e+04,-1.431639739661207568e+04,-1.431767648485548125e+04,-1.431895178637320896e+04,-1.432022332388801624e+04,-1.432149111991752579e+04,-1.432275519677638658e+04,-1.432401557657915509e+04,-1.432527228124227258e+04,-1.432652533248665713e+04,-1.432777475184000286e+04,-1.432902056063901000e+04,-1.433026278003173320e+04,-1.433150143097972796e+04,-1.433273653426033343e+04,-1.433396811046867515e+04,-1.433519618001999879e+04,-1.433642076315157829e+04,-1.433764187992496227e+04,-1.433885955022789130e+04,-1.434007379377626785e+04,-1.434128463011632448e+04,-1.434249207862632829e+04,-1.434369615851875642e+04,-1.434489688884199859e+04,-1.434609428848226162e+04
